analysis_id,dimension,human_manuscript_content,human_manuscript_location,human_code_content,human_code_location,human_match_judgement,codebot_brief_description,codebot_manuscript_content,codebot_manuscript_location,codebot_code_content,codebot_code_location,codebot_match_judgement,codebot_human_agreement
3,inference criterion,"To understand the relationships between the effects identified above
and the ability of assessors to distinguish between accurate and inac
curate
identification decisions, we conducted a binary logistic regres
sion
using witness race, assessor race, lineup race, and all two-way
interactions between those factors to predict assessor accuracy.",0.0,"df <- read.csv(""RaceinEvaluationsofMemory_Experiment1Data.csv"") [...] acc_glm <- glm(Juror_accuracy ~ Target_race + Juror_race + Witness_race + Juror_race:Witness_race + Juror_race:Target_race + Target_race:Witness_race, data = df, family = ""binomial"")",16;60,1,"Binary logistic regression in Experiment 1 predicting assessor accuracy (whether the assessor correctly judged the identification as accurate or inaccurate) from witness race (White vs. Black), assessor race (White vs. Black), lineup race (White vs. Black), and all two-way interactions. The model showed a strong witness race × lineup race interaction (B=2.09, SE=0.25, p<.001, OR=8.12), indicating assessors were much more accurate when evaluating same-race identifications than cross-race ones.","To understand the relationships between the effects identified above and the ability of assessors to distinguish between accurate and inaccurate identification decisions, we conducted a binary logistic regression using witness race, assessor race, lineup race, and all two-way interactions between those factors to predict assessor accuracy. ... The model revealed a significant interaction between lineup race and witness race (B = 2.09, SE = 0.25, Wald = 69.13, p < .001, OR = 8.12, 95% CI [4.96, 13.35]) ... We also conducted a supplementary analysis identical to the regression described above but with equal sample sizes of Black and White participants (including the first 369 White participants when ranked alphabetically by Qualtrics response ID). All significant effects were replicated in this analysis.",,"### Binary logistic regression on juror accuracy with race variables only ###
df <- within(df, Witness_race <- relevel(Witness_race, ref = ""White""))
df <- within(df, Target_race <- relevel(Target_race, ref = ""White""))
df <- within(df, Juror_race <- relevel(Juror_race, ref = ""White""))

acc_glm <- glm(Juror_accuracy ~ Target_race + Juror_race + Witness_race + Juror_race:Witness_race + Juror_race:Target_race + Target_race:Witness_race, data = df, family = ""binomial"")
summary(acc_glm)

exp(cbind(coef(acc_glm), confint(acc_glm)))

# white witness follow up
w_witness = df %>% filter(Witness_race == ""White"")
ww_acc_glm <- glm(Juror_accuracy ~ Target_race, data = w_witness, family = ""binomial"")
summary(ww_acc_glm)
exp(cbind(coef(ww_acc_glm), confint(ww_acc_glm)))
ww_wald = wald.test(Sigma = vcov(ww_acc_glm), b = coef(ww_acc_glm), Terms = 2) 
round(ww_wald$result$chi2, 3)

# black witness follow up
b_witness = df %>% filter(Witness_race == ""Black"")
bw_acc_glm <- glm(Juror_accuracy ~ Target_race, data = b_witness, family = ""binomial"")
summary(bw_acc_glm)
exp(cbind(coef(bw_acc_glm), confint(bw_acc_glm)))
bw_wald = wald.test(Sigma = vcov(bw_acc_glm), b = coef(bw_acc_glm), Terms = 2) 
round(bw_wald$result$chi2, 3)",,1,1
4,model specification,"To examine whether the lack of sensitivity to the CRE replicated in our data, we conducted an ANOVA using lineup race (White, Black) to predict assessor ratings of the likelihood an identificatio was correct.",0.0,"df = read.csv(""RaceinEvaluationsofMemory_Experiment2FullData.csv"") […] ### ANOVA on likelihood correct ###
a1 =    ezANOVA(data = df,
        wid = ResponseId,
        dv = Likelihood_correct_1,
        between = TargetRace,
        detailed = TRUE, 
        return_aov = TRUE)",RaceinEvaluationsofMemory_Experiment2Script.R:8;26-32,1,"One-way ANOVA in Experiment 2 testing the effect of lineup race (same-race White lineup vs. cross-race Black lineup) on assessors’ likelihood ratings that a White witness’s identification was correct. Lineup race significantly affected ratings (F(1,655)=6.26, MSE=2942.96, p=.01), with identifications from White lineups judged slightly more likely to be accurate than those from Black lineups, though this adjustment still did not fully match the magnitude of the underlying CRE.","To examine whether the lack of sensitivity to the CRE replicated in our data, we conducted an ANOVA using lineup race (White, Black) to predict assessor ratings of the likelihood an identification was correct.",,"### ANOVA on likelihood correct ###
a1 =    ezANOVA(data = df,
        wid = ResponseId,
        dv = Likelihood_correct_1,
        between = TargetRace,
        detailed = TRUE, 
        return_aov = TRUE)

a1_summary = data.frame(unclass(a1$ANOVA)) %>% mutate(F.value = round(F, 2), eta.sq.partial = round(ges, 3), mse = round(SSn, 2), p.value = round(p, 3)) %>% dplyr::select(Effect, DFn, DFd, F.value, p.value, mse, eta.sq.partial)
data.frame(a1_summary)

# main effect of liuneup race
data.frame(emmeans(a1$aov, ~ TargetRace))",,1,1
4,variable specification,"To examine whether the lack of sensitivity to the CRE replicated in our data, we conducted an ANOVA using lineup race (White, Black) to predict assessor ratings of the likelihood an identificatio was correct.",0.0,"df = read.csv(""RaceinEvaluationsofMemory_Experiment2FullData.csv"") […] ### ANOVA on likelihood correct ###
a1 =    ezANOVA(data = df,
        wid = ResponseId,
        dv = Likelihood_correct_1,
        between = TargetRace,
        detailed = TRUE, 
        return_aov = TRUE)",RaceinEvaluationsofMemory_Experiment2Script.R:8;26-32,1,"One-way ANOVA in Experiment 2 testing the effect of lineup race (same-race White lineup vs. cross-race Black lineup) on assessors’ likelihood ratings that a White witness’s identification was correct. Lineup race significantly affected ratings (F(1,655)=6.26, MSE=2942.96, p=.01), with identifications from White lineups judged slightly more likely to be accurate than those from Black lineups, though this adjustment still did not fully match the magnitude of the underlying CRE.","To examine whether the lack of sensitivity to the CRE replicated in our data, we conducted an ANOVA using lineup race (White, Black) to predict assessor ratings of the likelihood an identification was correct. In this experiment, the main effect of lineup race was significant, F(1, 655) = 6.26, MSE = 2,942.96, p = .01, ηp2 = .01, such that identification decisions from the White lineup (M = 67.47, 95% CI [65.19, 69.74], SE = 1.16) were rated as significantly more likely to be accurate than identification decisions from the Black lineup (M = 63.23, 95% CI [60.81, 65.66], SE = 1.23).",,"### ANOVA on likelihood correct ###
a1 =    ezANOVA(data = df,
        wid = ResponseId,
        dv = Likelihood_correct_1,
        between = TargetRace,
        detailed = TRUE, 
        return_aov = TRUE)

a1_summary = data.frame(unclass(a1$ANOVA)) %>% mutate(F.value = round(F, 2), eta.sq.partial = round(ges, 3), mse = round(SSn, 2), p.value = round(p, 3)) %>% dplyr::select(Effect, DFn, DFd, F.value, p.value, mse, eta.sq.partial)
data.frame(a1_summary)

# main effect of liuneup race
data.frame(emmeans(a1$aov, ~ TargetRace))",,1,1
4,transformation,,,,,,"One-way ANOVA in Experiment 2 testing the effect of lineup race (same-race White lineup vs. cross-race Black lineup) on assessors’ likelihood ratings that a White witness’s identification was correct. Lineup race significantly affected ratings (F(1,655)=6.26, MSE=2942.96, p=.01), with identifications from White lineups judged slightly more likely to be accurate than those from Black lineups, though this adjustment still did not fully match the magnitude of the underlying CRE.","We excluded participants who did not meet the ethnicity requirements of the study (e.g., those who said they were of mixed ethnicity despite initial screening; n = 8), who failed one or more of the two attention check questions (n = 124) and who reported technical difficulties that meant they could not watch necessary videos (n = 11). The final sample consisted of 657 participants (286 male, 362 female, 4 other, 5 undisclosed, Mage = 40.67 years, SD = 12.39, range = 18–81). ... The materials used were the same as those used in Experiment 1, except 20 videos in each condition were randomly selected from the underlying stimuli set and used as stimuli (through alphabetically ranking Qualtrics IDs).",,"# data
df = read.csv(""RaceinEvaluationsofMemory_Experiment2FullData.csv"")
ids = read.csv(""RaceinEvaluationsofMemory_E2Stimuli_RandomSelection.csv"")

# recode variables
df$TargetRace = ifelse(df$TargetRace == 1, ""White"", ""Black"")
df$TargetPresence = ifelse(df$TargetPresence == 1, ""Present"", ""Absent"")
df$Pick = ifelse(df$Pick == 0, ""Reject"", ""ID"")
df$Witness_accuracy = ifelse(df$Witness_correct == 1 & df$Accuracy == 1, 1,
                      ifelse(df$Witness_correct == 0 & df$Accuracy == 0, 1, 0))

# Set reference levels
df$Pick = as.factor(df$Pick)
df$TargetRace = as.factor(df$TargetRace)
df <- within(df, TargetRace <- relevel(TargetRace, ref = ""White""))
df <- within(df, Pick <- relevel(Pick, ref = ""Reject""))



### ANOVA on likelihood correct ###
a1 =    ezANOVA(data = df,
        wid = ResponseId,
        dv = Likelihood_correct_1,
        between = TargetRace,
        detailed = TRUE, 
        return_aov = TRUE)

a1_summary = data.frame(unclass(a1$ANOVA)) %>% mutate(F.value = round(F, 2), eta.sq.partial = round(ges, 3), mse = round(SSn, 2), p.value = round(p, 3)) %>% dplyr::select(Effect, DFn, DFd, F.value, p.value, mse, eta.sq.partial)
data.frame(a1_summary)",,,
4,variable specification,"To examine whether the lack of sensitivity to the CRE replicated in our data, we conducted an ANOVA using lineup race (White, Black) to predict assessor ratings of the likelihood an identificatio was correct.",0.0,"df = read.csv(""RaceinEvaluationsofMemory_Experiment2FullData.csv"") […] ### ANOVA on likelihood correct ###
a1 =    ezANOVA(data = df,
        wid = ResponseId,
        dv = Likelihood_correct_1,
        between = TargetRace,
        detailed = TRUE, 
        return_aov = TRUE)",RaceinEvaluationsofMemory_Experiment2Script.R:8;26-32,1,"One-way ANOVA in Experiment 2 testing the effect of lineup race (same-race White lineup vs. cross-race Black lineup) on assessors’ likelihood ratings that a White witness’s identification was correct. Lineup race significantly affected ratings (F(1,655)=6.26, MSE=2942.96, p=.01), with identifications from White lineups judged slightly more likely to be accurate than those from Black lineups, though this adjustment still did not fully match the magnitude of the underlying CRE.","To examine whether the lack of sensitivity to the CRE replicated in our data, we conducted an ANOVA using lineup race (White, Black) to predict assessor ratings of the likelihood an identification was correct. In this experiment, the main effect of lineup race was significant, F(1, 655) = 6.26, MSE = 2,942.96, p = .01, ηp2 = .01, such that identification decisions from the White lineup (M = 67.47, 95% CI [65.19, 69.74], SE = 1.16) were rated as significantly more likely to be accurate than identification decisions from the Black lineup (M = 63.23, 95% CI [60.81, 65.66], SE = 1.23).",,"### ANOVA on likelihood correct ###
a1 =    ezANOVA(data = df,
        wid = ResponseId,
        dv = Likelihood_correct_1,
        between = TargetRace,
        detailed = TRUE, 
        return_aov = TRUE)

a1_summary = data.frame(unclass(a1$ANOVA)) %>% mutate(F.value = round(F, 2), eta.sq.partial = round(ges, 3), mse = round(SSn, 2), p.value = round(p, 3)) %>% dplyr::select(Effect, DFn, DFd, F.value, p.value, mse, eta.sq.partial)
data.frame(a1_summary)

# main effect of liuneup race
data.frame(emmeans(a1$aov, ~ TargetRace))",,1,1
4,transformation,,,,,,"One-way ANOVA in Experiment 2 testing the effect of lineup race (same-race White lineup vs. cross-race Black lineup) on assessors’ likelihood ratings that a White witness’s identification was correct. Lineup race significantly affected ratings (F(1,655)=6.26, MSE=2942.96, p=.01), with identifications from White lineups judged slightly more likely to be accurate than those from Black lineups, though this adjustment still did not fully match the magnitude of the underlying CRE.","We excluded participants who did not meet the ethnicity requirements of the study (e.g., those who said they were of mixed ethnicity despite initial screening; n = 8), who failed one or more of the two attention check questions (n = 124) and who reported technical difficulties that meant they could not watch necessary videos (n = 11). The final sample consisted of 657 participants (286 male, 362 female, 4 other, 5 undisclosed, Mage = 40.67 years, SD = 12.39, range = 18–81). ... The materials used were the same as those used in Experiment 1, except 20 videos in each condition were randomly selected from the underlying stimuli set and used as stimuli (through alphabetically ranking Qualtrics IDs).",,"# data
df = read.csv(""RaceinEvaluationsofMemory_Experiment2FullData.csv"")
ids = read.csv(""RaceinEvaluationsofMemory_E2Stimuli_RandomSelection.csv"")

# recode variables
df$TargetRace = ifelse(df$TargetRace == 1, ""White"", ""Black"")
df$TargetPresence = ifelse(df$TargetPresence == 1, ""Present"", ""Absent"")
df$Pick = ifelse(df$Pick == 0, ""Reject"", ""ID"")
df$Witness_accuracy = ifelse(df$Witness_correct == 1 & df$Accuracy == 1, 1,
                      ifelse(df$Witness_correct == 0 & df$Accuracy == 0, 1, 0))

# Set reference levels
df$Pick = as.factor(df$Pick)
df$TargetRace = as.factor(df$TargetRace)
df <- within(df, TargetRace <- relevel(TargetRace, ref = ""White""))
df <- within(df, Pick <- relevel(Pick, ref = ""Reject""))



### ANOVA on likelihood correct ###
a1 =    ezANOVA(data = df,
        wid = ResponseId,
        dv = Likelihood_correct_1,
        between = TargetRace,
        detailed = TRUE, 
        return_aov = TRUE)

a1_summary = data.frame(unclass(a1$ANOVA)) %>% mutate(F.value = round(F, 2), eta.sq.partial = round(ges, 3), mse = round(SSn, 2), p.value = round(p, 3)) %>% dplyr::select(Effect, DFn, DFd, F.value, p.value, mse, eta.sq.partial)
data.frame(a1_summary)",,,
4,inference criterion,,0.0,"df = read.csv(""RaceinEvaluationsofMemory_Experiment2FullData.csv"") […] ### ANOVA on likelihood correct ###
a1 =    ezANOVA(data = df,
        wid = ResponseId,
        dv = Likelihood_correct_1,
        between = TargetRace,
        detailed = TRUE, 
        return_aov = TRUE)",RaceinEvaluationsofMemory_Experiment2Script.R:8;26-32,1,"One-way ANOVA in Experiment 2 testing the effect of lineup race (same-race White lineup vs. cross-race Black lineup) on assessors’ likelihood ratings that a White witness’s identification was correct. Lineup race significantly affected ratings (F(1,655)=6.26, MSE=2942.96, p=.01), with identifications from White lineups judged slightly more likely to be accurate than those from Black lineups, though this adjustment still did not fully match the magnitude of the underlying CRE.","In this experiment, the main effect of lineup race was significant, F(1, 655) = 6.26, MSE = 2,942.96, p = .01, ηp
2 = .01, such that identification decisions from the White lineup (M = 67.47, 95% CI [65.19, 69.74], SE = 1.16) were rated as significantly more likely to be accurate than identification decisions from the Black lineup (M = 63.23, 95% CI [60.81, 65.66],SE = 1.23).",,"### ANOVA on likelihood correct ###
a1 =    ezANOVA(data = df,
        wid = ResponseId,
        dv = Likelihood_correct_1,
        between = TargetRace,
        detailed = TRUE, 
        return_aov = TRUE)

a1_summary = data.frame(unclass(a1$ANOVA)) %>% mutate(F.value = round(F, 2), eta.sq.partial = round(ges, 3), mse = round(SSn, 2), p.value = round(p, 3)) %>% dplyr::select(Effect, DFn, DFd, F.value, p.value, mse, eta.sq.partial)
data.frame(a1_summary)

# main effect of liuneup race
data.frame(emmeans(a1$aov, ~ TargetRace))",,1,1
5,model specification,"To understand the relationships between the effects identified above and the ability of assessors to distinguish between accurate and inaccurate identification decisions, we conducted a binary logistic regression using lineup race to predict assessor accuracy",0.0,"df = read.csv(""RaceinEvaluationsofMemory_Experiment2FullData.csv"") […] br1 = glm(Accuracy ~ TargetRace, data = df, family = ""binomial"")",RaceinEvaluationsofMemory_Experiment2Script.R:8;43,1,"Binary logistic regression in Experiment 2 predicting assessor accuracy (correct vs. incorrect judgment of White witnesses’ identifications) solely from lineup race (same-race White vs. cross-race Black). The model showed a large effect (B=-1.69, SE=0.17, Wald=94.67, p<.001, OR=0.19), indicating that assessors were much less accurate when evaluating cross-race identifications by White witnesses than same-race identifications.","To understand the relationships between the effects identified above and the ability of assessors to distinguish between accurate and inaccurate identification decisions, we conducted a binary logistic regression using lineup race to predict assessor accuracy.",,"### Binary logistic regression with target race only ###
br1 = glm(Accuracy ~ TargetRace, data = df, family = ""binomial"")
summary(br1)

# odds ratios
exp(cbind(coef(br1), confint(br1)))

# main effect of lineup race
br1_tr = wald.test(Sigma = vcov(br1), b = coef(br1), Terms = 2) 
round(br1_tr$result$chi2, 3)


# Binary logistic regression with ID decision and target race
br2 = glm(Accuracy ~ TargetRace*Pick, data = df, family = ""binomial"")
summary(br2)

# odds ratios
exp(cbind(coef(br2), confint(br2)))

# lineup identifications
br2_id <- glm(Accuracy ~ TargetRace, data = df[df$Pick == ""ID"", ], family = ""binomial"")
summary(br2_id)

exp(cbind(coef(br2_id), confint(br2_id)))

br2_idw = wald.test(Sigma = vcov(br2_id), b = coef(br2_id), Terms = 2) 
round(br2_idw$result$chi2, 5)",,1,1
5,variable specification,"To understand the relationships between the effects identified above and the ability of assessors to distinguish between accurate and inaccurate identification decisions, we conducted a binary logistic regression using lineup race to predict assessor accuracy",0.0,"df = read.csv(""RaceinEvaluationsofMemory_Experiment2FullData.csv"") […] br1 = glm(Accuracy ~ TargetRace, data = df, family = ""binomial"")",RaceinEvaluationsofMemory_Experiment2Script.R:8;43,1,"Binary logistic regression in Experiment 2 predicting assessor accuracy (correct vs. incorrect judgment of White witnesses’ identifications) solely from lineup race (same-race White vs. cross-race Black). The model showed a large effect (B=-1.69, SE=0.17, Wald=94.67, p<.001, OR=0.19), indicating that assessors were much less accurate when evaluating cross-race identifications by White witnesses than same-race identifications.","To understand the relationships between the effects identified above and the ability of assessors to distinguish between accurate and inaccurate identification decisions, we conducted a binary logistic regression using lineup race to predict assessor accuracy. ... The model revealed a significant main effect of lineup race (B =− 1.69, SE = 0.17, Wald = 94.67, p , .001, OR = 0.19, 95% CI [0.13, 0.26]). As in Experiment 1, assessors were significantly less accurate in their assessments of cross-race identification decisions (M = 0.38, 95% CI [0.32, 0.43], SE = 0.14) than in their assessments of same-race identification decisions (M = 0.77, 95% CI [0.72, 0.81], SE = 0.24).",,"# recode variables
df$TargetRace = ifelse(df$TargetRace == 1, ""White"", ""Black"")
...
df$Witness_accuracy = ifelse(df$Witness_correct == 1 & df$Accuracy == 1, 1,
                      ifelse(df$Witness_correct == 0 & df$Accuracy == 0, 1, 0))

# Set reference levels
df$Pick = as.factor(df$Pick)
df$TargetRace = as.factor(df$TargetRace)
df <- within(df, TargetRace <- relevel(TargetRace, ref = ""White""))
...

### Binary logistic regression with target race only ###
br1 = glm(Accuracy ~ TargetRace, data = df, family = ""binomial"")
summary(br1)

# odds ratios
exp(cbind(coef(br1), confint(br1)))

# main effect of lineup race
br1_tr = wald.test(Sigma = vcov(br1), b = coef(br1), Terms = 2) 
round(br1_tr$result$chi2, 3)


# Binary logistic regression with ID decision and target race
br2 = glm(Accuracy ~ TargetRace*Pick, data = df, family = ""binomial"")
summary(br2)

# odds ratios
exp(cbind(coef(br2), confint(br2)))

# lineup identifications
br2_id <- glm(Accuracy ~ TargetRace, data = df[df$Pick == ""ID"", ], family = ""binomial"")
summary(br2_id)

exp(cbind(coef(br2_id), confint(br2_id)))

br2_idw = wald.test(Sigma = vcov(br2_id), b = coef(br2_id), Terms = 2) 
round(br2_idw$result$chi2, 5)",,0,0
5,transformation,,,,,,"Binary logistic regression in Experiment 2 predicting assessor accuracy (correct vs. incorrect judgment of White witnesses’ identifications) solely from lineup race (same-race White vs. cross-race Black). The model showed a large effect (B=-1.69, SE=0.17, Wald=94.67, p<.001, OR=0.19), indicating that assessors were much less accurate when evaluating cross-race identifications by White witnesses than same-race identifications.","To understand the relationships between the effects identified above and the ability of assessors to distinguish between accurate and inaccurate identification decisions, we conducted a binary logistic regression using lineup race to predict assessor accuracy. This analysis was conducted in R 4.2.3.

A correct assessment was either (a) identifying a witness who was correct in their identification decision as being correct or (b) identifying a witness who was incorrect in their identification decision as being incorrect.

The materials used were the same as those used in Experiment 1, except 20 videos in each condition were randomly selected from the underlying stimuli set and used as stimuli (through alphabetically ranking Qualtrics IDs).",,"# recode variables
df$TargetRace = ifelse(df$TargetRace == 1, ""White"", ""Black"")
df$TargetPresence = ifelse(df$TargetPresence == 1, ""Present"", ""Absent"")
df$Pick = ifelse(df$Pick == 0, ""Reject"", ""ID"")
df$Witness_accuracy = ifelse(df$Witness_correct == 1 & df$Accuracy == 1, 1,
                      ifelse(df$Witness_correct == 0 & df$Accuracy == 0, 1, 0))

# Set reference levels
df$Pick = as.factor(df$Pick)
df$TargetRace = as.factor(df$TargetRace)
df <- within(df, TargetRace <- relevel(TargetRace, ref = ""White""))
df <- within(df, Pick <- relevel(Pick, ref = ""Reject""))

...

conf = ids %>% select(ResponseId, ConfidenceinPick) %>% rename(""ID_seen"" = ""ResponseId"", ""Witness_confidence"" = ""ConfidenceinPick"")
df = merge(df, conf, by = ""ID_seen"", all = TRUE)

pred_mod <- glm(Witness_accuracy ~ TargetRace*Pick, data = df, family = 'binomial')
pred_jur = glm(Witness_accuracy ~ Witness_correct, data = df, family = 'binomial')",,1,
5,variable specification,"To understand the relationships between the effects identified above and the ability of assessors to distinguish between accurate and inaccurate identification decisions, we conducted a binary logistic regression using lineup race to predict assessor accuracy",0.0,"df = read.csv(""RaceinEvaluationsofMemory_Experiment2FullData.csv"") […] br1 = glm(Accuracy ~ TargetRace, data = df, family = ""binomial"")",RaceinEvaluationsofMemory_Experiment2Script.R:8;43,1,"Binary logistic regression in Experiment 2 predicting assessor accuracy (correct vs. incorrect judgment of White witnesses’ identifications) solely from lineup race (same-race White vs. cross-race Black). The model showed a large effect (B=-1.69, SE=0.17, Wald=94.67, p<.001, OR=0.19), indicating that assessors were much less accurate when evaluating cross-race identifications by White witnesses than same-race identifications.","To understand the relationships between the effects identified above and the ability of assessors to distinguish between accurate and inaccurate identification decisions, we conducted a binary logistic regression using lineup race to predict assessor accuracy. ... The model revealed a significant main effect of lineup race (B =− 1.69, SE = 0.17, Wald = 94.67, p , .001, OR = 0.19, 95% CI [0.13, 0.26]). As in Experiment 1, assessors were significantly less accurate in their assessments of cross-race identification decisions (M = 0.38, 95% CI [0.32, 0.43], SE = 0.14) than in their assessments of same-race identification decisions (M = 0.77, 95% CI [0.72, 0.81], SE = 0.24).",,"# recode variables
df$TargetRace = ifelse(df$TargetRace == 1, ""White"", ""Black"")
...
df$Witness_accuracy = ifelse(df$Witness_correct == 1 & df$Accuracy == 1, 1,
                      ifelse(df$Witness_correct == 0 & df$Accuracy == 0, 1, 0))

# Set reference levels
df$Pick = as.factor(df$Pick)
df$TargetRace = as.factor(df$TargetRace)
df <- within(df, TargetRace <- relevel(TargetRace, ref = ""White""))
...

### Binary logistic regression with target race only ###
br1 = glm(Accuracy ~ TargetRace, data = df, family = ""binomial"")
summary(br1)

# odds ratios
exp(cbind(coef(br1), confint(br1)))

# main effect of lineup race
br1_tr = wald.test(Sigma = vcov(br1), b = coef(br1), Terms = 2) 
round(br1_tr$result$chi2, 3)


# Binary logistic regression with ID decision and target race
br2 = glm(Accuracy ~ TargetRace*Pick, data = df, family = ""binomial"")
summary(br2)

# odds ratios
exp(cbind(coef(br2), confint(br2)))

# lineup identifications
br2_id <- glm(Accuracy ~ TargetRace, data = df[df$Pick == ""ID"", ], family = ""binomial"")
summary(br2_id)

exp(cbind(coef(br2_id), confint(br2_id)))

br2_idw = wald.test(Sigma = vcov(br2_id), b = coef(br2_id), Terms = 2) 
round(br2_idw$result$chi2, 5)",,0,0
5,transformation,,,,,,"Binary logistic regression in Experiment 2 predicting assessor accuracy (correct vs. incorrect judgment of White witnesses’ identifications) solely from lineup race (same-race White vs. cross-race Black). The model showed a large effect (B=-1.69, SE=0.17, Wald=94.67, p<.001, OR=0.19), indicating that assessors were much less accurate when evaluating cross-race identifications by White witnesses than same-race identifications.","To understand the relationships between the effects identified above and the ability of assessors to distinguish between accurate and inaccurate identification decisions, we conducted a binary logistic regression using lineup race to predict assessor accuracy. This analysis was conducted in R 4.2.3.

A correct assessment was either (a) identifying a witness who was correct in their identification decision as being correct or (b) identifying a witness who was incorrect in their identification decision as being incorrect.

The materials used were the same as those used in Experiment 1, except 20 videos in each condition were randomly selected from the underlying stimuli set and used as stimuli (through alphabetically ranking Qualtrics IDs).",,"# recode variables
df$TargetRace = ifelse(df$TargetRace == 1, ""White"", ""Black"")
df$TargetPresence = ifelse(df$TargetPresence == 1, ""Present"", ""Absent"")
df$Pick = ifelse(df$Pick == 0, ""Reject"", ""ID"")
df$Witness_accuracy = ifelse(df$Witness_correct == 1 & df$Accuracy == 1, 1,
                      ifelse(df$Witness_correct == 0 & df$Accuracy == 0, 1, 0))

# Set reference levels
df$Pick = as.factor(df$Pick)
df$TargetRace = as.factor(df$TargetRace)
df <- within(df, TargetRace <- relevel(TargetRace, ref = ""White""))
df <- within(df, Pick <- relevel(Pick, ref = ""Reject""))

...

conf = ids %>% select(ResponseId, ConfidenceinPick) %>% rename(""ID_seen"" = ""ResponseId"", ""Witness_confidence"" = ""ConfidenceinPick"")
df = merge(df, conf, by = ""ID_seen"", all = TRUE)

pred_mod <- glm(Witness_accuracy ~ TargetRace*Pick, data = df, family = 'binomial')
pred_jur = glm(Witness_accuracy ~ Witness_correct, data = df, family = 'binomial')",,1,
5,inference criterion,95% CI,0.0,"df = read.csv(""RaceinEvaluationsofMemory_Experiment2FullData.csv"") […] br1 = glm(Accuracy ~ TargetRace, data = df, family = ""binomial"")",RaceinEvaluationsofMemory_Experiment2Script.R:8;43,1,"Binary logistic regression in Experiment 2 predicting assessor accuracy (correct vs. incorrect judgment of White witnesses’ identifications) solely from lineup race (same-race White vs. cross-race Black). The model showed a large effect (B=-1.69, SE=0.17, Wald=94.67, p<.001, OR=0.19), indicating that assessors were much less accurate when evaluating cross-race identifications by White witnesses than same-race identifications.","The model revealed a significant main effect of lineup race (B =− 1.69, SE = 0.17, Wald = 94.67, p < .001, OR = 0.19, 95% CI [0.13, 0.26]).",,"# lineup identifications
br2_id <- glm(Accuracy ~ TargetRace, data = df[df$Pick == ""ID"", ], family = ""binomial"")
summary(br2_id)

exp(cbind(coef(br2_id), confint(br2_id)))

br2_idw = wald.test(Sigma = vcov(br2_id), b = coef(br2_id), Terms = 2) 
round(br2_idw$result$chi2, 5)",,1,1
6,model specification,"To examine whether a simple model could outperform assessors in evaluating the accuracy of identification decisions, we created two binary logistic regression models with witness accuracy (Correct vs. Incorrect) as the outcome variable. The “prediction model” included lineup race (Black vs. White), witness decision type (Identification vs. Rejection), and witness confidence as predictors.",0.0,"pred_mod <- glm(Witness_accuracy ~ TargetRace*Pick, data = df, family = 'binomial')",RaceinEvaluationsofMemory_Experiment2Script.R:117,0,,,,,,,
6,variable specification,"To examine whether a simple model could outperform assessors in evaluating the accuracy of identification decisions, we created two binary logistic regression models with witness accuracy (Correct vs. Incorrect) as the outcome variable. The “prediction model” included lineup race (Black vs. White), witness decision type (Identification vs. Rejection), and witness confidence as predictors.",0.0,"# data
df = read.csv(""RaceinEvaluationsofMemory_Experiment2FullData.csv"")
ids = read.csv(""RaceinEvaluationsofMemory_E2Stimuli_RandomSelection.csv"") […] ### Can a simple model do better? ###
conf = ids %>% select(ResponseId, ConfidenceinPick) %>% rename(""ID_seen"" = ""ResponseId"", ""Witness_confidence"" = ""ConfidenceinPick"")
df = merge(df, conf, by = ""ID_seen"", all = TRUE)

pred_mod <- glm(Witness_accuracy ~ TargetRace*Pick, data = df, family = 'binomial')",RaceinEvaluationsofMemory_Experiment2Script.R:7-9;113-117,1,,,,,,,
6,transformation,,,,,,,,,,,,
6,variable specification,"To examine whether a simple model could outperform assessors in evaluating the accuracy of identification decisions, we created two binary logistic regression models with witness accuracy (Correct vs. Incorrect) as the outcome variable. The “prediction model” included lineup race (Black vs. White), witness decision type (Identification vs. Rejection), and witness confidence as predictors.",0.0,"# data
df = read.csv(""RaceinEvaluationsofMemory_Experiment2FullData.csv"")
ids = read.csv(""RaceinEvaluationsofMemory_E2Stimuli_RandomSelection.csv"") […] ### Can a simple model do better? ###
conf = ids %>% select(ResponseId, ConfidenceinPick) %>% rename(""ID_seen"" = ""ResponseId"", ""Witness_confidence"" = ""ConfidenceinPick"")
df = merge(df, conf, by = ""ID_seen"", all = TRUE)

pred_mod <- glm(Witness_accuracy ~ TargetRace*Pick, data = df, family = 'binomial')",RaceinEvaluationsofMemory_Experiment2Script.R:7-9;113-117,1,,,,,,,
6,transformation,,,,,,,,,,,,
