analysis_id,dimension,human_manuscript_content,human_manuscript_location,human_code_content,human_code_location,human_match_judgement,codebot_brief_description,codebot_manuscript_content,codebot_manuscript_location,codebot_code_content,codebot_code_location,codebot_match_judgement,codebot_human_agreement
10,variable specification,Long string,2,"t.test(data = data_study_2, longstring ~ condition, paired = T)
cohen.d(data = data_study_2, longstring ~ condition, paired = T)",code_new_Study2.R:724-725,1,"In Study 2, a paired-samples t-test compared the long-string index between gibberish and content responses across participants. This analysis tested whether gibberish items showed longer runs of identical responses (M = 4.43) than content items (M = 3.03), consistent with careless straightlining. The difference was significant, t(537) = 12.46, p < .001, Cohen’s d = 0.75.","To evaluate Hypothesis 1, we compared the means of gibberish and content scales across various classification metrics. Table 4 presents the results of the paired-samples t test, indicating significant differences for all examined metrics.

Table 4.  Comparison of Classification Metrics Between Gibberish and Content Responses Using Paired-Samples t  Test
Method M gibberish M content Difference 95% CI t(df = 537) p value Cohen’s d
...
Long string 4.43 3.03 1.4 [1.18, 1.62] 12.46 < .001 0.75",,"a <- data_study_2[,c(1:7,15)]
b <- data_study_2[,c(8:15)]
a$condition <- ""gibberish""; b$condition <- ""content""
colnames(b) <- colnames(a)
data_study_2 <- rbind(b,a)
...
# Calculation of within-subject indices to identify careless responses 
# (indices also based on the responses of all respondents in the sample 
# will be calculated later, after splitting the data into training and testing)

data_study_2$sd <- careless::irv(data_study_2[,1:7])
data_study_2$longstring <- longstring(data_study_2[,1:7])
...
# Paired t-tests between gibberish and content
...
t.test(data = data_study_2, longstring ~ condition, paired = T)
cohen.d(data = data_study_2, longstring ~ condition, paired = T)",,1,1
10,transformation,"First, we calculated six indexes  of careless responses for each row: long string, standard  deviation, the correlation between two half scales,  Mahalanobis distance by the R package careless (Yentes  & Wilhelm, 2021), and two person-fit indices by the  R package PerFit (Tendeiro et al., 2016).",0,"data_study_2 <- import(""Data_Study_2.sav"")
# Extracting two datasets of content and gibberish, and merging them into a long format
a <- data_study_2[,c(1:7,15)]
b <- data_study_2[,c(8:15)]
a$condition <- ""gibberish""; b$condition <- ""content""
colnames(b) <- colnames(a)
data_study_2 <- rbind(b,a)[…] data_study_2$longstring <- longstring(data_study_2[,1:7]) [...] t.test(data = data_study_2, longstring ~ condition, paired = T)
cohen.d(data = data_study_2, longstring ~ condition, paired = T)",code_new_Study2.R:31-38;46;724-725,1,"In Study 2, a paired-samples t-test compared the long-string index between gibberish and content responses across participants. This analysis tested whether gibberish items showed longer runs of identical responses (M = 4.43) than content items (M = 3.03), consistent with careless straightlining. The difference was significant, t(537) = 12.46, p < .001, Cohen’s d = 0.75.","To examine Hypothesis 4, we preprocessed the data set to conform to the shape of the 7-point gibberish-scale data from Study 1 and selected the first seven items from the questionnaire. Because the scale ranges in the current study differ from those in Study 1, we applied a transformation to all responses.4 To minimize the influence of response styles, such as extreme- or central-tendency bias, we collapsed the original 7-point scale into a 5-point scale that preserved both central and extreme positions. Responses of 7 were recoded as 5, and midpoint responses of 4 were recoded as 3. Responses of 2 and 3 (moderate disagreement) were recoded as 2, and responses of 5 and 6 (moderate agreement) were recoded as 4. As a result, the new scale ranged from 1 to 5 such that extreme and midpoint responses were preserved and moderate responses were clustered.

The data set originally contained 32 columns comprising two types of scales: 16 columns with gibberish questions and 16 columns with content questions. We transformed the data into long format by stacking the 32 columns into 16 columns representing the questions and adding a 17th column to indicate whether each row originated from the gibberish or content scale. The analysis included six steps. First, we calculated six indexes of careless responses for each row: long string, standard deviation, the correlation between two half scales, Mahalanobis distance by the R package careless (Yentes & Wilhelm, 2021), and two person-fit indices by the R package PerFit (Tendeiro et al., 2016).",,"# Removing respondents with excessively high correlations between the two 7-item scales
data_study_2$id <- 1000:(999+nrow(data_study_2))
for (i in 1:nrow(data_study_2)) {
  a1 <- as.integer(data_study_2[i,1:7])
  a2 <- as.integer(data_study_2[i,8:14])
  data_study_2[i,""cor""] <- cor(a2,a1,use = ""pairwise.complete.obs"")
}
# Create a dichotomous variable to identify excessively high correlations
data_study_2$corDIC <- ifelse(!is.na(data_study_2$cor) & data_study_2$cor*data_study_2$cor > 0.64, 1, 0)
...
data_study_2 <- data_study_2[data_study_2$corDIC == 0,1:15]

# Extracting two datasets of content and gibberish, and merging them into a long format
a <- data_study_2[,c(1:7,15)]
b <- data_study_2[,c(8:15)]
a$condition <- ""gibberish""; b$condition <- ""content""
colnames(b) <- colnames(a)
data_study_2 <- rbind(b,a)

# Calculation of within-subject indices to identify careless responses 
# (uses only the first seven items in each row)
data_study_2$sd <- careless::irv(data_study_2[,1:7])
data_study_2$longstring <- longstring(data_study_2[,1:7])

...

# Weak H4: Adding the gibberish scale from Study 1

# import data
gibberish_study1 <- import(""gibberish.csv"")

for (i in 1:7) {
  gibberish_study1[,i] <- ifelse(gibberish_study1[,i] == 3, 2, gibberish_study1[,i])
  gibberish_study1[,i] <- ifelse(gibberish_study1[,i] == 4, 3, gibberish_study1[,i])
  gibberish_study1[,i] <- ifelse(gibberish_study1[,i] == 5 | gibberish_study1[,i] == 6, 4, gibberish_study1[,i])
  gibberish_study1[,i] <- ifelse(gibberish_study1[,i] == 7, 5, gibberish_study1[,i])
}
gibberish_study1 <- na.omit(gibberish_study1[,1:7])
# merging the gibberish scale into a long format with the study 2 data

gibberish_study1$condition <- ""gibberish_S1""
colnames(gibberish_study1)[1:7] <- colnames(data_study_2)[1:7]
data_study_2.1 <- rbind(data_study_2[,c(1:7,9)], gibberish_study1)

# Calculation of within-subject indices to identify careless responses 
# (indices also based on the responses of all respondents in the sample 
# will be calculated later, after splitting the data into training and testing)
data_study_2.1$sd <- careless::irv(data_study_2.1[,1:7])
data_study_2.1$longstring <- longstring(data_study_2.1[,1:7])

# Calculating personal reliability index
data_study_2.1$personal_relialibity <- NA
for (i in 1:nrow(data_study_2.1)) {
  data_study_2.1[i,""personal_relialibity""] <- cor(as.numeric(data_study_2.1[i,c(1,3,5)]), as.numeric(data_study_2.1[i,c(2,4,6)]))
}
data_study_2.1$personal_relialibity <- ifelse(is.na(data_study_2.1$personal_relialibity), 1, data_study_2.1$personal_relialibity) 

...

# Paired t-tests between gibberish and content
t.test(data = data_study_2, longstring ~ condition, paired = T)
cohen.d(data = data_study_2, longstring ~ condition, paired = T)",,1,1
10,inference criterion,95% CI,2,"t.test(data = data_study_2, longstring ~ condition, paired = T)
cohen.d(data = data_study_2, longstring ~ condition, paired = T)",code_new_Study2.R:724-725,1,"In Study 2, a paired-samples t-test compared the long-string index between gibberish and content responses across participants. This analysis tested whether gibberish items showed longer runs of identical responses (M = 4.43) than content items (M = 3.03), consistent with careless straightlining. The difference was significant, t(537) = 12.46, p < .001, Cohen’s d = 0.75.","Table 4 presents the results of the paired-samples t test, indicating significant differences for all examined metrics. Consistent with Hypothesis 1, all measures were significantly different between the gibberish and content scales.

""Table 4.  Comparison of Classification Metrics Between Gibberish and Content Responses Using Paired-Samples t  Test
Method M gibberish M content Difference 95% CI t(df = 537) p value Cohen’s d
...
Long string 4.43 3.03 1.4 [1.18, 1.62] 12.46 < .001 0.75""",,"# Paired t-tests between gibberish and content
...
t.test(data = data_study_2, longstring ~ condition, paired = T)
cohen.d(data = data_study_2, longstring ~ condition, paired = T)
...",,1,1
11,model specification,"To evaluate Hypothesis 1, we 
compared the means of gibberish and content scales 
across various classification metrics. Table 4 presents the 
results of the paired-samples t test, […] Cohen's d",0;2,"t.test(data = data_study_2, mahalanobis_d ~ condition, paired = T)
cohen.d(data = data_study_2, mahalanobis_d ~ condition, paired = T)",code_new_Study2.R:726-727,1,"A paired-samples t-test in Study 2 evaluated whether Mahalanobis distance differed between gibberish and content scales for each respondent. The test assessed whether gibberish responses (M = 5.52) were closer to the multivariate mean than content responses (M = 8.47), paralleling the Study 1 analysis. Results showed a significant difference, t(537) = -9.46, p < .001, Cohen’s d = -0.55.","“Table 4 presents the results of the paired-samples t test, indicating significant differences for all examined metrics.”

“Table 4.  Comparison of Classification Metrics Between Gibberish and Content Responses Using Paired-Samples t  Test”",,"# Paired t-tests between gibberish and content
t.test(data = data_study_2, mahalanobis_d ~ condition, paired = T)
cohen.d(data = data_study_2, mahalanobis_d ~ condition, paired = T)",,1,1
11,variable specification,"all measures were significantly different 
between the gibberish and content scales.",0,"data_study_2 <- import(""Data_Study_2.sav"") [...] t.test(data = data_study_2, sd ~ condition, paired = T)
cohen.d(data = data_study_2, sd ~ condition, paired = T)
# Extracting two datasets of content and gibberish, and merging them into a long format
a <- data_study_2[,c(1:7,15)]
b <- data_study_2[,c(8:15)]
a$condition <- ""gibberish""; b$condition <- ""content"" 
colnames(b) <- colnames(a)
data_study_2 <- rbind(b,a) [...] t.test(data = data_study_2, mahalanobis_d ~ condition, paired = T)
cohen.d(data = data_study_2, mahalanobis_d ~ condition, paired = T)",code_new_Study2.R:31-38;726-727,1,"A paired-samples t-test in Study 2 evaluated whether Mahalanobis distance differed between gibberish and content scales for each respondent. The test assessed whether gibberish responses (M = 5.52) were closer to the multivariate mean than content responses (M = 8.47), paralleling the Study 1 analysis. Results showed a significant difference, t(537) = -9.46, p < .001, Cohen’s d = -0.55.","Quantitative analysis. To evaluate Hypothesis 1, we compared the means of gibberish and content scales across various classification metrics. Table 4 presents the results of the paired-samples t test, indicating significant differences for all examined metrics. Table 4.  Comparison of Classification Metrics Between Gibberish and Content Responses Using Paired-Samples t  Test. Method M gibberish M content Difference 95% CI t(df = 537) p value Cohen’s d ... Mahalanobis distance 5.52 8.47 −2.94 [−3.56, −2.33] −9.46 < .001 −0.55",,"# Extracting two datasets of content and gibberish, and merging them into a long format
a <- data_study_2[,c(1:7,15)]
b <- data_study_2[,c(8:15)]
a$condition <- ""gibberish""; b$condition <- ""content""
colnames(b) <- colnames(a)
data_study_2 <- rbind(b,a)
...
# Calculating the metrics that were calculated only on the training and test sets again, on the full data

data_study_2$mahalanobis_d <- mahad(data_study_2[, 1:7])
...
# Paired t-tests between gibberish and content
...
t.test(data = data_study_2, mahalanobis_d ~ condition, paired = T)
cohen.d(data = data_study_2, mahalanobis_d ~ condition, paired = T)",,1,1
11,transformation,,,,,,"A paired-samples t-test in Study 2 evaluated whether Mahalanobis distance differed between gibberish and content scales for each respondent. The test assessed whether gibberish responses (M = 5.52) were closer to the multivariate mean than content responses (M = 8.47), paralleling the Study 1 analysis. Results showed a significant difference, t(537) = -9.46, p < .001, Cohen’s d = -0.55.","Because the scale ranges in the current study differ from those in Study 1, we applied a transformation to all responses. To minimize the influence of response styles, such as extreme- or central-tendency bias, we collapsed the original 7-point scale into a 5-point scale that preserved both central and extreme positions. Responses of 7 were recoded as 5, and midpoint responses of 4 were recoded as 3. Responses of 2 and 3 (moderate disagreement) were recoded as 2, and responses of 5 and 6 (moderate agreement) were recoded as 4. As a result, the new scale ranged from 1 to 5 such that extreme and midpoint responses were preserved and moderate responses were clustered.",,"for (i in 1:7) {
  gibberish_study1[,i] <- ifelse(gibberish_study1[,i] == 3, 2, gibberish_study1[,i])
  gibberish_study1[,i] <- ifelse(gibberish_study1[,i] == 4, 3, gibberish_study1[,i])
  gibberish_study1[,i] <- ifelse(gibberish_study1[,i] == 5 | gibberish_study1[,i] == 6, 4, gibberish_study1[,i])
  gibberish_study1[,i] <- ifelse(gibberish_study1[,i] == 7, 5, gibberish_study1[,i])
}
gibberish_study1 <- na.omit(gibberish_study1[,1:7])",,1,
11,variable specification,Mahalanobis distance,2,"t.test(data = data_study_2, mahalanobis_d ~ condition, paired = T)
cohen.d(data = data_study_2, mahalanobis_d ~ condition, paired = T)",code_new_Study2.R:726-727,1,"A paired-samples t-test in Study 2 evaluated whether Mahalanobis distance differed between gibberish and content scales for each respondent. The test assessed whether gibberish responses (M = 5.52) were closer to the multivariate mean than content responses (M = 8.47), paralleling the Study 1 analysis. Results showed a significant difference, t(537) = -9.46, p < .001, Cohen’s d = -0.55.","Quantitative analysis. To evaluate Hypothesis 1, we compared the means of gibberish and content scales across various classification metrics. Table 4 presents the results of the paired-samples t test, indicating significant differences for all examined metrics. Table 4.  Comparison of Classification Metrics Between Gibberish and Content Responses Using Paired-Samples t  Test. Method M gibberish M content Difference 95% CI t(df = 537) p value Cohen’s d ... Mahalanobis distance 5.52 8.47 −2.94 [−3.56, −2.33] −9.46 < .001 −0.55",,"# Extracting two datasets of content and gibberish, and merging them into a long format
a <- data_study_2[,c(1:7,15)]
b <- data_study_2[,c(8:15)]
a$condition <- ""gibberish""; b$condition <- ""content""
colnames(b) <- colnames(a)
data_study_2 <- rbind(b,a)
...
# Calculating the metrics that were calculated only on the training and test sets again, on the full data

data_study_2$mahalanobis_d <- mahad(data_study_2[, 1:7])
...
# Paired t-tests between gibberish and content
...
t.test(data = data_study_2, mahalanobis_d ~ condition, paired = T)
cohen.d(data = data_study_2, mahalanobis_d ~ condition, paired = T)",,1,1
11,transformation,"First, we calculated six indexes  of careless responses for each row: long string, standard  deviation, the correlation between two half scales,  Mahalanobis distance by the R package careless (Yentes  & Wilhelm, 2021), and two person-fit indices by the  R package PerFit (Tendeiro et al., 2016).",0,"data_study_2 <- import(""Data_Study_2.sav"")
# Extracting two datasets of content and gibberish, and merging them into a long format
a <- data_study_2[,c(1:7,15)]
b <- data_study_2[,c(8:15)]
a$condition <- ""gibberish""; b$condition <- ""content""
colnames(b) <- colnames(a)
data_study_2 <- rbind(b,a)[…] data_study_2$mahalanobis_d <- mahad(data_study_2[, 1:7]) [...]t.test(data = data_study_2, mahalanobis_d ~ condition, paired = T)
cohen.d(data = data_study_2, mahalanobis_d ~ condition, paired = T)",code_new_Study2.R:31-38;465;726-727,1,"A paired-samples t-test in Study 2 evaluated whether Mahalanobis distance differed between gibberish and content scales for each respondent. The test assessed whether gibberish responses (M = 5.52) were closer to the multivariate mean than content responses (M = 8.47), paralleling the Study 1 analysis. Results showed a significant difference, t(537) = -9.46, p < .001, Cohen’s d = -0.55.","Because the scale ranges in the current study differ from those in Study 1, we applied a transformation to all responses. To minimize the influence of response styles, such as extreme- or central-tendency bias, we collapsed the original 7-point scale into a 5-point scale that preserved both central and extreme positions. Responses of 7 were recoded as 5, and midpoint responses of 4 were recoded as 3. Responses of 2 and 3 (moderate disagreement) were recoded as 2, and responses of 5 and 6 (moderate agreement) were recoded as 4. As a result, the new scale ranged from 1 to 5 such that extreme and midpoint responses were preserved and moderate responses were clustered.",,"for (i in 1:7) {
  gibberish_study1[,i] <- ifelse(gibberish_study1[,i] == 3, 2, gibberish_study1[,i])
  gibberish_study1[,i] <- ifelse(gibberish_study1[,i] == 4, 3, gibberish_study1[,i])
  gibberish_study1[,i] <- ifelse(gibberish_study1[,i] == 5 | gibberish_study1[,i] == 6, 4, gibberish_study1[,i])
  gibberish_study1[,i] <- ifelse(gibberish_study1[,i] == 7, 5, gibberish_study1[,i])
}
gibberish_study1 <- na.omit(gibberish_study1[,1:7])",,1,1
11,inference criterion,95% CI,2,"t.test(data = data_study_2, mahalanobis_d ~ condition, paired = T)
cohen.d(data = data_study_2, mahalanobis_d ~ condition, paired = T)",code_new_Study2.R:726-727,1,"A paired-samples t-test in Study 2 evaluated whether Mahalanobis distance differed between gibberish and content scales for each respondent. The test assessed whether gibberish responses (M = 5.52) were closer to the multivariate mean than content responses (M = 8.47), paralleling the Study 1 analysis. Results showed a significant difference, t(537) = -9.46, p < .001, Cohen’s d = -0.55.","Table 4.  Comparison of Classification Metrics Between Gibberish and Content Responses Using Paired-Samples t  Test
Method M gibberish M content Difference 95% CI t(df = 537) p value Cohen’s d
...
Mahalanobis distance 5.52 8.47 −2.94 [−3.56, −2.33] −9.46 < .001 −0.55
...

""Table 4 presents the results of the paired-samples t test, indicating significant differences for all examined metrics. Consistent with Hypothesis 1, all measures were significantly different between the gibberish and content scales.""",,"# Paired t-tests between gibberish and content
t.test(data = data_study_2, mahalanobis_d ~ condition, paired = T)
cohen.d(data = data_study_2, mahalanobis_d ~ condition, paired = T)",,1,1
12,model specification,"To evaluate Hypothesis 1, we 
compared the means of gibberish and content scales 
across various classification metrics. Table 4 presents the 
results of the paired-samples t test, […] Cohen's d",0;2,"t.test(data = data_study_2, personal_relialibity ~ condition, paired = T)
cohen.d(data = data_study_2, personal_relialibity ~ condition, paired = T)",code_new_Study2.R:728-729,1,"In Study 2, a paired-samples t-test compared personal reliability (even–odd item correlation) between gibberish and content scales. This analysis tested whether gibberish responses showed higher internal consistency (M = 0.58) than the content scale (M = 0.29), similar to Study 1 findings. The difference was statistically significant, t(537) = 6.61, p < .001, Cohen’s d = 0.40.","To evaluate Hypothesis 1, we compared the means of gibberish and content scales across various classification metrics. Table 4 presents the results of the paired-samples t test, indicating significant differences for all examined metrics.

Table 4.  Comparison of Classification Metrics Between Gibberish and Content Responses Using Paired-Samples t  Test
...
Personal reliability 0.58 0.29 0.29 [0.20, 0.38] 6.61 < .001 0.40",,"# Paired t-tests between gibberish and content
t.test(data = data_study_2, sd ~ condition, paired = T)
cohen.d(data = data_study_2, sd ~ condition, paired = T)
t.test(data = data_study_2, longstring ~ condition, paired = T)
cohen.d(data = data_study_2, longstring ~ condition, paired = T)
t.test(data = data_study_2, mahalanobis_d ~ condition, paired = T)
cohen.d(data = data_study_2, mahalanobis_d ~ condition, paired = T)
t.test(data = data_study_2, personal_relialibity ~ condition, paired = T)
cohen.d(data = data_study_2, personal_relialibity ~ condition, paired = T)
data_study_2$gpoly <- unlist(data_study_2$gpoly); data_study_2$lzpoly <- unlist(data_study_2$lzpoly)
t.test(data = data_study_2, unlist(gpoly) ~ condition, paired = T)
cohen.d(data = data_study_2, unlist(gpoly) ~ condition, paired = T)
t.test(data = data_study_2, unlist(lzpoly) ~ condition, paired = T)
cohen.d(data = data_study_2, unlist(lzpoly) ~ condition, paired = T)",,1,1
12,variable specification,"all measures were significantly different 
between the gibberish and content scales.",0,"data_study_2 <- import(""Data_Study_2.sav"") [...] t.test(data = data_study_2, sd ~ condition, paired = T)
cohen.d(data = data_study_2, sd ~ condition, paired = T)
# Extracting two datasets of content and gibberish, and merging them into a long format
a <- data_study_2[,c(1:7,15)]
b <- data_study_2[,c(8:15)]
a$condition <- ""gibberish""; b$condition <- ""content"" 
colnames(b) <- colnames(a)
data_study_2 <- rbind(b,a) [...]t.test(data = data_study_2, personal_relialibity ~ condition, paired = T)
cohen.d(data = data_study_2, personal_relialibity ~ condition, paired = T)",code_new_Study2.R:31-38;728-729,1,"In Study 2, a paired-samples t-test compared personal reliability (even–odd item correlation) between gibberish and content scales. This analysis tested whether gibberish responses showed higher internal consistency (M = 0.58) than the content scale (M = 0.29), similar to Study 1 findings. The difference was statistically significant, t(537) = 6.61, p < .001, Cohen’s d = 0.40.","To evaluate Hypothesis 1, we compared the means of gibberish and content scales across various classification metrics. Table 4 presents the results of the paired-samples t test, indicating significant differences for all examined metrics. Consistent with Hypothesis 1, all measures were significantly different between the gibberish and content scales.

Table 4.  Comparison of Classification Metrics Between Gibberish and Content Responses Using Paired-Samples t  Test

Method M gibberish M content Difference 95% CI t(df = 537) p value Cohen’s d
...
Personal reliability 0.58 0.29 0.29 [0.20, 0.38] 6.61 < .001 0.40",,"# Extracting two datasets of content and gibberish, and merging them into a long format
a <- data_study_2[,c(1:7,15)]
b <- data_study_2[,c(8:15)]
a$condition <- ""gibberish""; b$condition <- ""content""
colnames(b) <- colnames(a)
data_study_2 <- rbind(b,a)

# Calculating personal reliability index
data_study_2$personal_relialibity <- NA
for (i in 1:nrow(data_study_2)) {
  data_study_2[i,""personal_relialibity""] <- cor(as.numeric(data_study_2[i,c(1,3,5)]), as.numeric(data_study_2[i,c(2,4,6)]))
}
data_study_2$personal_relialibity <- ifelse(is.na(data_study_2$personal_relialibity), 1, data_study_2$personal_relialibity) 

# Paired t-tests between gibberish and content
...
t.test(data = data_study_2, personal_relialibity ~ condition, paired = T)
cohen.d(data = data_study_2, personal_relialibity ~ condition, paired = T)",,1,1
12,transformation,,,,,,"In Study 2, a paired-samples t-test compared personal reliability (even–odd item correlation) between gibberish and content scales. This analysis tested whether gibberish responses showed higher internal consistency (M = 0.58) than the content scale (M = 0.29), similar to Study 1 findings. The difference was statistically significant, t(537) = 6.61, p < .001, Cohen’s d = 0.40.","Because the scale ranges in the current study differ from those in Study 1, we applied a transformation to all responses.

To minimize the influence of response styles, such as extreme- or central-tendency bias, we collapsed the original 7-point scale into a 5-point scale that preserved both central and extreme positions. Responses of 7 were recoded as 5, and midpoint responses of 4 were recoded as 3. Responses of 2 and 3 (moderate disagreement) were recoded as 2, and responses of 5 and 6 (moderate agreement) were recoded as 4. As a result, the new scale ranged from 1 to 5 such that extreme and midpoint responses were preserved and moderate responses were clustered. Finally, we combined the Hebrew gibberish scale from Study 1 with the English content scale from the current study.",,"# import data
gibberish_study1 <- import(""gibberish.csv"")

# Removing respondents who answered 6 or 7
#for (i in 1:7) {
#  gibberish_study1[,i] <- ifelse(gibberish_study1[,i] > 5, NA, gibberish_study1[,i])
#}
#gibberish_study1 <- na.omit(gibberish_study1[,1:7])

for (i in 1:7) {
  gibberish_study1[,i] <- ifelse(gibberish_study1[,i] == 3, 2, gibberish_study1[,i])
  gibberish_study1[,i] <- ifelse(gibberish_study1[,i] == 4, 3, gibberish_study1[,i])
  gibberish_study1[,i] <- ifelse(gibberish_study1[,i] == 5 | gibberish_study1[,i] == 6, 4, gibberish_study1[,i])
  gibberish_study1[,i] <- ifelse(gibberish_study1[,i] == 7, 5, gibberish_study1[,i])
}
gibberish_study1 <- na.omit(gibberish_study1[,1:7])
# merging the gibberish scale into a long format with the study 2 data

gibberish_study1$condition <- ""gibberish_S1""
colnames(gibberish_study1)[1:7] <- colnames(data_study_2)[1:7]
data_study_2.1 <- rbind(data_study_2[,c(1:7,9)], gibberish_study1)",,1,
12,variable specification,Personal reliability,2,"t.test(data = data_study_2, personal_relialibity ~ condition, paired = T)
cohen.d(data = data_study_2, personal_relialibity ~ condition, paired = T)",code_new_Study2.R:728-729,1,"In Study 2, a paired-samples t-test compared personal reliability (even–odd item correlation) between gibberish and content scales. This analysis tested whether gibberish responses showed higher internal consistency (M = 0.58) than the content scale (M = 0.29), similar to Study 1 findings. The difference was statistically significant, t(537) = 6.61, p < .001, Cohen’s d = 0.40.","To evaluate Hypothesis 1, we compared the means of gibberish and content scales across various classification metrics. Table 4 presents the results of the paired-samples t test, indicating significant differences for all examined metrics. Consistent with Hypothesis 1, all measures were significantly different between the gibberish and content scales.

Table 4.  Comparison of Classification Metrics Between Gibberish and Content Responses Using Paired-Samples t  Test

Method M gibberish M content Difference 95% CI t(df = 537) p value Cohen’s d
...
Personal reliability 0.58 0.29 0.29 [0.20, 0.38] 6.61 < .001 0.40",,"# Extracting two datasets of content and gibberish, and merging them into a long format
a <- data_study_2[,c(1:7,15)]
b <- data_study_2[,c(8:15)]
a$condition <- ""gibberish""; b$condition <- ""content""
colnames(b) <- colnames(a)
data_study_2 <- rbind(b,a)

# Calculating personal reliability index
data_study_2$personal_relialibity <- NA
for (i in 1:nrow(data_study_2)) {
  data_study_2[i,""personal_relialibity""] <- cor(as.numeric(data_study_2[i,c(1,3,5)]), as.numeric(data_study_2[i,c(2,4,6)]))
}
data_study_2$personal_relialibity <- ifelse(is.na(data_study_2$personal_relialibity), 1, data_study_2$personal_relialibity) 

# Paired t-tests between gibberish and content
...
t.test(data = data_study_2, personal_relialibity ~ condition, paired = T)
cohen.d(data = data_study_2, personal_relialibity ~ condition, paired = T)",,1,1
12,transformation,"First, we calculated six indexes  of careless responses for each row: long string, standard  deviation, the correlation between two half scales,  Mahalanobis distance by the R package careless (Yentes  & Wilhelm, 2021), and two person-fit indices by the  R package PerFit (Tendeiro et al., 2016).",0,"data_study_2 <- import(""Data_Study_2.sav"")
# Extracting two datasets of content and gibberish, and merging them into a long format
a <- data_study_2[,c(1:7,15)]
b <- data_study_2[,c(8:15)]
a$condition <- ""gibberish""; b$condition <- ""content""
colnames(b) <- colnames(a)
data_study_2 <- rbind(b,a)[…] # Calculating personal reliability index
data_study_2$personal_relialibity <- NA
for (i in 1:nrow(data_study_2)) {
  data_study_2[i,""personal_relialibity""] <- cor(as.numeric(data_study_2[i,c(1,3,5)]), as.numeric(data_study_2[i,c(2,4,6)]))
}
data_study_2$personal_relialibity <- ifelse(is.na(data_study_2$personal_relialibity), 1, data_study_2$personal_relialibity)  [...] t.test(data = data_study_2, personal_relialibity ~ condition, paired = T)
cohen.d(data = data_study_2, personal_relialibity ~ condition, paired = T)",code_new_Study2.R:31-38;48-53;728-729,1,"In Study 2, a paired-samples t-test compared personal reliability (even–odd item correlation) between gibberish and content scales. This analysis tested whether gibberish responses showed higher internal consistency (M = 0.58) than the content scale (M = 0.29), similar to Study 1 findings. The difference was statistically significant, t(537) = 6.61, p < .001, Cohen’s d = 0.40.","Because the scale ranges in the current study differ from those in Study 1, we applied a transformation to all responses.

To minimize the influence of response styles, such as extreme- or central-tendency bias, we collapsed the original 7-point scale into a 5-point scale that preserved both central and extreme positions. Responses of 7 were recoded as 5, and midpoint responses of 4 were recoded as 3. Responses of 2 and 3 (moderate disagreement) were recoded as 2, and responses of 5 and 6 (moderate agreement) were recoded as 4. As a result, the new scale ranged from 1 to 5 such that extreme and midpoint responses were preserved and moderate responses were clustered. Finally, we combined the Hebrew gibberish scale from Study 1 with the English content scale from the current study.",,"# import data
gibberish_study1 <- import(""gibberish.csv"")

# Removing respondents who answered 6 or 7
#for (i in 1:7) {
#  gibberish_study1[,i] <- ifelse(gibberish_study1[,i] > 5, NA, gibberish_study1[,i])
#}
#gibberish_study1 <- na.omit(gibberish_study1[,1:7])

for (i in 1:7) {
  gibberish_study1[,i] <- ifelse(gibberish_study1[,i] == 3, 2, gibberish_study1[,i])
  gibberish_study1[,i] <- ifelse(gibberish_study1[,i] == 4, 3, gibberish_study1[,i])
  gibberish_study1[,i] <- ifelse(gibberish_study1[,i] == 5 | gibberish_study1[,i] == 6, 4, gibberish_study1[,i])
  gibberish_study1[,i] <- ifelse(gibberish_study1[,i] == 7, 5, gibberish_study1[,i])
}
gibberish_study1 <- na.omit(gibberish_study1[,1:7])
# merging the gibberish scale into a long format with the study 2 data

gibberish_study1$condition <- ""gibberish_S1""
colnames(gibberish_study1)[1:7] <- colnames(data_study_2)[1:7]
data_study_2.1 <- rbind(data_study_2[,c(1:7,9)], gibberish_study1)",,1,1
