analysis_id,dimension,human_manuscript_content,human_manuscript_location,human_code_content,human_code_location,human_match_judgement,codebot_brief_description,codebot_manuscript_content,codebot_manuscript_location,codebot_code_content,codebot_code_location,codebot_match_judgement,codebot_human_agreement
20,inference criterion,p < .005.,2,"cor <- rcorr(as.matrix(data[, c(""sinsatt1"", ""sinsatt2"", ""sinsatt3"", ""lifesatt1"", ""lifesatt2"", ""lifesatt3"", ""extra_M"", ""neuro_M"")]), type = ""pearson"")",1_descriptive_analyses.R:56,,,,,,,,
21,model specification,"Table 2 shows the means, standard deviations, and zeroorder correlations among the study variables across birth cohorts and age groups (see Supplemental Table S2 for means and standard deviations separated by birth cohorts and age groups). [...] Descriptive Characteristics and Pearson Correlations Among the Study Variables",0;2,"cor <- rcorr(as.matrix(data[, c(""sinsatt1"", ""sinsatt2"", ""sinsatt3"", ""lifesatt1"", ""lifesatt2"", ""lifesatt3"", ""extra_M"", ""neuro_M"")]), type = ""pearson"")",1_descriptive_analyses.R:56,1,,,,,,,
21,variable specification,T3 singlehood satisfaction,2,"data <- read.table(""data_wide.txt"") […] cor <- rcorr(as.matrix(data[, c(""sinsatt1"", ""sinsatt2"", ""sinsatt3"", ""lifesatt1"", ""lifesatt2"", ""lifesatt3"", ""extra_M"", ""neuro_M"")]), type = ""pearson"")",1_descriptive_analyses.R:9;56,1,,,,,,,
21,transformation,,,,,,,,,,,,
21,variable specification,Neuroticism,2,"### Participants from wave 2 ###
anchor2 <- anchor2 %>% select(id, age, relstat, starts_with(""ehc2p""), sat6, sat2, starts_with(""per3i"")) %>%
  rename(aget2 = age,
         lifesatt2 = sat6,
         sinsatt2 = sat2) %>%
  replace(((.) < 0), NA) %>%
  mutate(relt2 = ifelse(relstat == 1 |
                          relstat == 6 |
                          relstat == 9, 0, 1)) %>% 
  select(-c(ehc2p1, ehc2p2, ehc2p3, ehc2p4, ehc2p5)) %>%
  mutate(months_rel_t1_t2 = rowSums(.[c(4:93)], na.rm = TRUE)) %>%
  mutate_at(c(96:116), as.numeric) %>%
  mutate_at(c(""per3i1"", ""per3i11"", ""per3i9"", ""per3i2"", ""per3i12"", ""per3i17"", ""per3i8"", ""per3i21""),
            ~ recode(., ""1"" = 5, ""2"" = 4, ""3"" = 3, 
                     ""4"" = 2, ""5"" = 1)) %>%
  rowwise() %>%
  mutate(extra_M = round(mean(c(per3i1, per3i6, per3i11, per3i16), na.rm = TRUE), 2),
         neuro_M = round(mean(c(per3i4, per3i9, per3i14, per3i19), na.rm = TRUE), 2),
         agree_M = round(mean(c(per3i2, per3i7, per3i12, per3i17), na.rm = TRUE), 2),
         consc_M = round(mean(c(per3i3, per3i8, per3i13, per3i18), na.rm = TRUE), 2),
         open_M = round(mean(c(per3i5, per3i10, per3i15, per3i20, per3i21), na.rm = TRUE), 2)) %>%
  select(id, aget2, relt2, months_rel_t1_t2, lifesatt2, sinsatt2, extra_M, neuro_M, agree_M, consc_M, open_M) [...] anchor1_3 <- merge(anchor1, anchor2, by = ""id"", all.x = TRUE) [...] ### Participants from wave 11 ###
anchor11 <- anchor11 %>% select(id, sex_gen, ethni, cohort, age, relstat, np, sat6, sat2, starts_with(""per3i"")) %>%
  rename(sex = sex_gen,
         aget1 = age,
         lifesatt1 = sat6,
         sinsatt1 = sat2,
         prevrel = np) %>%
  mutate(relt1 = ifelse(relstat == 1 |
                           relstat == 6 |
                           relstat == 9, 0, 1),
         sex = sex - 1) %>% 
  replace(((.) < 0), NA) %>%
  mutate_at(c(10:30), as.numeric) %>%
  mutate_at(c(""per3i1"", ""per3i11"", ""per3i9"", ""per3i2"", ""per3i12"", ""per3i17"", ""per3i8"", ""per3i21""),
            ~ recode(., ""1"" = 5, ""2"" = 4, ""3"" = 3, 
                     ""4"" = 2, ""5"" = 1)) %>%
  rowwise() %>%
  mutate(extra_M = round(mean(c(per3i1, per3i6, per3i11, per3i16), na.rm = TRUE), 2),
         neuro_M = round(mean(c(per3i4, per3i9, per3i14, per3i19), na.rm = TRUE), 2),
         agree_M = round(mean(c(per3i2, per3i7, per3i12, per3i17), na.rm = TRUE), 2),
         consc_M = round(mean(c(per3i3, per3i8, per3i13, per3i18), na.rm = TRUE), 2),
         open_M = round(mean(c(per3i5, per3i10, per3i15, per3i20, per3i21), na.rm = TRUE), 2)) %>%
  select(id, sex, ethni, cohort, aget1, relt1, prevrel, lifesatt1, sinsatt1, extra_M, neuro_M, agree_M, consc_M, open_M) [...] # wave 10
anchor10 <- anchor10 %>% select(id, starts_with(""per3i"")) %>%
  mutate_at(c(2:22), as.numeric) %>%
  mutate_at(c(""per3i1"", ""per3i11"", ""per3i9"", ""per3i2"", ""per3i12"", ""per3i17"", ""per3i8"", ""per3i21""),
            ~ recode(., ""1"" = 5, ""2"" = 4, ""3"" = 3, 
                     ""4"" = 2, ""5"" = 1)) %>% 
  replace(((.) < 0), NA) %>%
  rowwise() %>%
  mutate(extra_M = round(mean(c(per3i1, per3i6, per3i11, per3i16), na.rm = TRUE), 2),
         neuro_M = round(mean(c(per3i4, per3i9, per3i14, per3i19), na.rm = TRUE), 2),
         agree_M = round(mean(c(per3i2, per3i7, per3i12, per3i17), na.rm = TRUE), 2),
         consc_M = round(mean(c(per3i3, per3i8, per3i13, per3i18), na.rm = TRUE), 2),
         open_M  = round(mean(c(per3i5, per3i10, per3i15, per3i20, per3i21), na.rm = TRUE), 2)) %>%
  select(id, extra_M, neuro_M, agree_M, consc_M, open_M)

anchor11_13 <- anchor11_13 %>% left_join(anchor10, by = ""id"") %>%
  mutate(extra_M = ifelse(is.na(extra_M.x), extra_M.y, extra_M.x),
         neuro_M = ifelse(is.na(neuro_M.x), neuro_M.y, neuro_M.x),
         agree_M = ifelse(is.na(agree_M.x), agree_M.y, agree_M.x),
         consc_M = ifelse(is.na(consc_M.x), consc_M.y, consc_M.x),
         open_M = ifelse(is.na(open_M.x), open_M.y, open_M.x)) %>%
  select(-c(21:30)) [...] data <- rbind(anchor1_3, anchor11_13)  [...] # write.table(data, ""data_wide.txt"") [...] cor <- rcorr(as.matrix(data[, c(""sinsatt1"", ""sinsatt2"", ""sinsatt3"", ""lifesatt1"", ""lifesatt2"", ""lifesatt3"", ""extra_M"", ""neuro_M"")]), type = ""pearson"")",0_clean_data.R;0_clean_data.R;0_clean_data.R;0_clean_data.R;0_clean_data.R;0_clean_data.R;1_descriptive_analyses.R:46-67;85;100-122;170-191;196;299;56,1,,,,,,,
21,transformation,"For each trait, we used wave-specific mean scores. Specifically, for individuals in the earlier-born cohort, we used personality-trait
items from Wave 2; for individuals in the later-born cohort, we used personality-trait items from Waves 10 (birth cohorts 1991-1993 and 1981-1983) and 11 (birth cohort 2001-2003). Thus, participants varied in the timing of their personalitytrait assessments.",0,"### Participants from wave 2 ###
anchor2 <- anchor2 %>% select(id, age, relstat, starts_with(""ehc2p""), sat6, sat2, starts_with(""per3i"")) %>%
  rename(aget2 = age,
         lifesatt2 = sat6,
         sinsatt2 = sat2) %>%
  replace(((.) < 0), NA) %>%
  mutate(relt2 = ifelse(relstat == 1 |
                          relstat == 6 |
                          relstat == 9, 0, 1)) %>% 
  select(-c(ehc2p1, ehc2p2, ehc2p3, ehc2p4, ehc2p5)) %>%
  mutate(months_rel_t1_t2 = rowSums(.[c(4:93)], na.rm = TRUE)) %>%
  mutate_at(c(96:116), as.numeric) %>%
  mutate_at(c(""per3i1"", ""per3i11"", ""per3i9"", ""per3i2"", ""per3i12"", ""per3i17"", ""per3i8"", ""per3i21""),
            ~ recode(., ""1"" = 5, ""2"" = 4, ""3"" = 3, 
                     ""4"" = 2, ""5"" = 1)) %>%
  rowwise() %>%
  mutate(extra_M = round(mean(c(per3i1, per3i6, per3i11, per3i16), na.rm = TRUE), 2),
         neuro_M = round(mean(c(per3i4, per3i9, per3i14, per3i19), na.rm = TRUE), 2),
         agree_M = round(mean(c(per3i2, per3i7, per3i12, per3i17), na.rm = TRUE), 2),
         consc_M = round(mean(c(per3i3, per3i8, per3i13, per3i18), na.rm = TRUE), 2),
         open_M = round(mean(c(per3i5, per3i10, per3i15, per3i20, per3i21), na.rm = TRUE), 2)) %>%
  select(id, aget2, relt2, months_rel_t1_t2, lifesatt2, sinsatt2, extra_M, neuro_M, agree_M, consc_M, open_M) [...] anchor1_3 <- merge(anchor1, anchor2, by = ""id"", all.x = TRUE) [...] ### Participants from wave 11 ###
anchor11 <- anchor11 %>% select(id, sex_gen, ethni, cohort, age, relstat, np, sat6, sat2, starts_with(""per3i"")) %>%
  rename(sex = sex_gen,
         aget1 = age,
         lifesatt1 = sat6,
         sinsatt1 = sat2,
         prevrel = np) %>%
  mutate(relt1 = ifelse(relstat == 1 |
                           relstat == 6 |
                           relstat == 9, 0, 1),
         sex = sex - 1) %>% 
  replace(((.) < 0), NA) %>%
  mutate_at(c(10:30), as.numeric) %>%
  mutate_at(c(""per3i1"", ""per3i11"", ""per3i9"", ""per3i2"", ""per3i12"", ""per3i17"", ""per3i8"", ""per3i21""),
            ~ recode(., ""1"" = 5, ""2"" = 4, ""3"" = 3, 
                     ""4"" = 2, ""5"" = 1)) %>%
  rowwise() %>%
  mutate(extra_M = round(mean(c(per3i1, per3i6, per3i11, per3i16), na.rm = TRUE), 2),
         neuro_M = round(mean(c(per3i4, per3i9, per3i14, per3i19), na.rm = TRUE), 2),
         agree_M = round(mean(c(per3i2, per3i7, per3i12, per3i17), na.rm = TRUE), 2),
         consc_M = round(mean(c(per3i3, per3i8, per3i13, per3i18), na.rm = TRUE), 2),
         open_M = round(mean(c(per3i5, per3i10, per3i15, per3i20, per3i21), na.rm = TRUE), 2)) %>%
  select(id, sex, ethni, cohort, aget1, relt1, prevrel, lifesatt1, sinsatt1, extra_M, neuro_M, agree_M, consc_M, open_M) [...] # wave 10
anchor10 <- anchor10 %>% select(id, starts_with(""per3i"")) %>%
  mutate_at(c(2:22), as.numeric) %>%
  mutate_at(c(""per3i1"", ""per3i11"", ""per3i9"", ""per3i2"", ""per3i12"", ""per3i17"", ""per3i8"", ""per3i21""),
            ~ recode(., ""1"" = 5, ""2"" = 4, ""3"" = 3, 
                     ""4"" = 2, ""5"" = 1)) %>% 
  replace(((.) < 0), NA) %>%
  rowwise() %>%
  mutate(extra_M = round(mean(c(per3i1, per3i6, per3i11, per3i16), na.rm = TRUE), 2),
         neuro_M = round(mean(c(per3i4, per3i9, per3i14, per3i19), na.rm = TRUE), 2),
         agree_M = round(mean(c(per3i2, per3i7, per3i12, per3i17), na.rm = TRUE), 2),
         consc_M = round(mean(c(per3i3, per3i8, per3i13, per3i18), na.rm = TRUE), 2),
         open_M  = round(mean(c(per3i5, per3i10, per3i15, per3i20, per3i21), na.rm = TRUE), 2)) %>%
  select(id, extra_M, neuro_M, agree_M, consc_M, open_M)

anchor11_13 <- anchor11_13 %>% left_join(anchor10, by = ""id"") %>%
  mutate(extra_M = ifelse(is.na(extra_M.x), extra_M.y, extra_M.x),
         neuro_M = ifelse(is.na(neuro_M.x), neuro_M.y, neuro_M.x),
         agree_M = ifelse(is.na(agree_M.x), agree_M.y, agree_M.x),
         consc_M = ifelse(is.na(consc_M.x), consc_M.y, consc_M.x),
         open_M = ifelse(is.na(open_M.x), open_M.y, open_M.x)) %>%
  select(-c(21:30)) [...] data <- rbind(anchor1_3, anchor11_13)  [...] # write.table(data, ""data_wide.txt"")",0_clean_data.R:46-67;85;100-122;170-191;196;299,1,,,,,,,
21,inference criterion,p < .005.,2,"cor <- rcorr(as.matrix(data[, c(""sinsatt1"", ""sinsatt2"", ""sinsatt3"", ""lifesatt1"", ""lifesatt2"", ""lifesatt3"", ""extra_M"", ""neuro_M"")]), type = ""pearson"")",1_descriptive_analyses.R:56,,,,,,,,
22,model specification,"Table 2 shows the means, standard deviations, and zeroorder correlations among the study variables across birth cohorts and age groups (see Supplemental Table S2 for means and standard deviations separated by birth cohorts and age groups). [...] Descriptive Characteristics and Pearson Correlations Among the Study Variables",0;2,"cor <- rcorr(as.matrix(data[, c(""sinsatt1"", ""sinsatt2"", ""sinsatt3"", ""lifesatt1"", ""lifesatt2"", ""lifesatt3"", ""extra_M"", ""neuro_M"")]), type = ""pearson"")",1_descriptive_analyses.R:56,1,,,,,,,
22,variable specification,T1 life satisfaction,2,"data <- read.table(""data_wide.txt"") […] cor <- rcorr(as.matrix(data[, c(""sinsatt1"", ""sinsatt2"", ""sinsatt3"", ""lifesatt1"", ""lifesatt2"", ""lifesatt3"", ""extra_M"", ""neuro_M"")]), type = ""pearson"")",1_descriptive_analyses.R:9;56,1,,,,,,,
22,transformation,,,,,,,,,,,,
22,variable specification,T2 life satisfaction,2,"data <- read.table(""data_wide.txt"") […] cor <- rcorr(as.matrix(data[, c(""sinsatt1"", ""sinsatt2"", ""sinsatt3"", ""lifesatt1"", ""lifesatt2"", ""lifesatt3"", ""extra_M"", ""neuro_M"")]), type = ""pearson"")",1_descriptive_analyses.R:9;56,1,,,,,,,
22,transformation,,,,,,,,,,,,
22,inference criterion,p < .005.,2,"cor <- rcorr(as.matrix(data[, c(""sinsatt1"", ""sinsatt2"", ""sinsatt3"", ""lifesatt1"", ""lifesatt2"", ""lifesatt3"", ""extra_M"", ""neuro_M"")]), type = ""pearson"")",1_descriptive_analyses.R:56,,,,,,,,
23,model specification,"Table 2 shows the means, standard deviations, and zeroorder correlations among the study variables across birth cohorts and age groups (see Supplemental Table S2 for means and standard deviations separated by birth cohorts and age groups). [...] Descriptive Characteristics and Pearson Correlations Among the Study Variables",0;2,"cor <- rcorr(as.matrix(data[, c(""sinsatt1"", ""sinsatt2"", ""sinsatt3"", ""lifesatt1"", ""lifesatt2"", ""lifesatt3"", ""extra_M"", ""neuro_M"")]), type = ""pearson"")",1_descriptive_analyses.R:56,1,"Pearson correlation between T1 life satisfaction and T3 life satisfaction, testing longer-term stability in life satisfaction. The association was positive, r ≈ .45, p < .005.","Table 2. Descriptive Characteristics and Pearson Correlations Among the Study Variables.

""Table 2 shows the means, standard deviations, and zero-order correlations among the study variables across birth cohorts and age groups (see Supplemental Table S2 for means and standard deviations separated by birth cohorts and age groups).""",,"#### Table 2: Descriptive characteristics and Pearson correlations among study variables ###############

# Correlations across key variables

library(Hmisc)

cor <- rcorr(as.matrix(data[, c(""sinsatt1"", ""sinsatt2"", ""sinsatt3"", ""lifesatt1"", ""lifesatt2"", ""lifesatt3"", ""extra_M"", ""neuro_M"")]), type = ""pearson"")
cor_r <- as.data.frame(round(cor$r, 2))",,1,1
23,variable specification,T1 life satisfaction,2,"data <- read.table(""data_wide.txt"") […] cor <- rcorr(as.matrix(data[, c(""sinsatt1"", ""sinsatt2"", ""sinsatt3"", ""lifesatt1"", ""lifesatt2"", ""lifesatt3"", ""extra_M"", ""neuro_M"")]), type = ""pearson"")",1_descriptive_analyses.R:9;56,1,"Pearson correlation between T1 life satisfaction and T3 life satisfaction, testing longer-term stability in life satisfaction. The association was positive, r ≈ .45, p < .005.","Table 2. Descriptive Characteristics and Pearson Correlations Among the Study Variables.
...
4. T1 life satisfaction (n = 2,935)  .34  .25  .24  
...
6. T3 life satisfaction (n = 2,934)  .23  .23  .30  .45  .53
...
Note. Satisfaction with singlehood and life satisfaction ranged from 0 to 10.",,"cor <- rcorr(as.matrix(data[, c(""sinsatt1"", ""sinsatt2"", ""sinsatt3"", ""lifesatt1"", ""lifesatt2"", ""lifesatt3"", ""extra_M"", ""neuro_M"")]), type = ""pearson"")
...
row.names(cor_r)[1:8] <- c(paste0(""1. T1 Satisfaction with singlehood (n = "", cor$n[1,1], "")""),
                           paste0(""2. T2 Satisfaction with singlehood (n = "", cor$n[2,2], "")""),
                           paste0(""3. T3 Satisfaction with singlehood (n = "", cor$n[3,3], "")""),
                           paste0(""4. T1 Life satisfaction (n = "", cor$n[4,4], "")""),
                           paste0(""5. T2 Life satisfaction (n = "", cor$n[5,5], "")""),
                           paste0(""6. T3 Life satisfaction (n = "", cor$n[6,6], "")""),
                           paste0(""7. Extraversion (n = "", cor$n[7,7], "")""),
                           paste0(""8. Neuroticism (n = "", cor$n[8,8], "")""))",,1,1
23,transformation,,,,,,"Pearson correlation between T1 life satisfaction and T3 life satisfaction, testing longer-term stability in life satisfaction. The association was positive, r ≈ .45, p < .005.","Life satisfaction. Life satisfaction was measured at each assessment with one item: “All in all, how satisfied are you with your life at the moment?” The item was assessed in the CAPI mode ranging from 0 (very dissatisfied) to 10 (very satisfied).",,"### Participants from wave 1 ###
anchor1 <- anchor1 %>% select(id, sex_gen, ethni, cohort, age, sd3, np, sat6, sat2) %>%
  rename(sex = sex_gen,
         aget1 = age,
         relt1 = sd3,
         prevrel = np,
         lifesatt1 = sat6,
         sinsatt1 = sat2) %>%
  replace(((.) < 0), NA) %>%
  mutate(sex = sex - 1,
         relt1 = ifelse(relt1 == 2, 0, relt1))
...
### Participants from wave 3 ###
anchor3 <- anchor3 %>% select(id, age, relstat, starts_with(""ehc2p""), sat6, sat2) %>%
  rename(aget3 = age,
         lifesatt3 = sat6,
         sinsatt3 = sat2) %>%
  mutate(relt3 = ifelse(relstat == 1 |
                          relstat == 6 |
                          relstat == 9, 0, 1)) %>% 
  replace(((.) < 0), NA) %>%
  select(-c(ehc2p1, ehc2p2, ehc2p3, ehc2p4, ehc2p5)) %>%
  mutate(months_rel_t2_t3 = rowSums(.[c(4:163)], na.rm = TRUE)) %>%
  select(id, aget3, relt3, months_rel_t2_t3, lifesatt3, sinsatt3)
...
### single at T1 ###
data <- data %>% filter(relt1 == 0) # N = 8,321

### single throughout T1-3 ###
data <- data %>% filter(months_rel_t1_t2 == 0, relt2 == 0, months_rel_t2_t3 == 0, relt3 == 0) # N = 3,161

### missings on both well-being measures ###
data <- data %>% filter(!(is.na(lifesatt1) & is.na(sinsatt1))) # N = 3,161",,,
23,variable specification,T3 life satisfaction,2,"data <- read.table(""data_wide.txt"") […] cor <- rcorr(as.matrix(data[, c(""sinsatt1"", ""sinsatt2"", ""sinsatt3"", ""lifesatt1"", ""lifesatt2"", ""lifesatt3"", ""extra_M"", ""neuro_M"")]), type = ""pearson"")",1_descriptive_analyses.R:9;56,1,"Pearson correlation between T1 life satisfaction and T3 life satisfaction, testing longer-term stability in life satisfaction. The association was positive, r ≈ .45, p < .005.","Table 2. Descriptive Characteristics and Pearson Correlations Among the Study Variables.
...
4. T1 life satisfaction (n = 2,935)  .34  .25  .24  
...
6. T3 life satisfaction (n = 2,934)  .23  .23  .30  .45  .53
...
Note. Satisfaction with singlehood and life satisfaction ranged from 0 to 10.",,"cor <- rcorr(as.matrix(data[, c(""sinsatt1"", ""sinsatt2"", ""sinsatt3"", ""lifesatt1"", ""lifesatt2"", ""lifesatt3"", ""extra_M"", ""neuro_M"")]), type = ""pearson"")
...
row.names(cor_r)[1:8] <- c(paste0(""1. T1 Satisfaction with singlehood (n = "", cor$n[1,1], "")""),
                           paste0(""2. T2 Satisfaction with singlehood (n = "", cor$n[2,2], "")""),
                           paste0(""3. T3 Satisfaction with singlehood (n = "", cor$n[3,3], "")""),
                           paste0(""4. T1 Life satisfaction (n = "", cor$n[4,4], "")""),
                           paste0(""5. T2 Life satisfaction (n = "", cor$n[5,5], "")""),
                           paste0(""6. T3 Life satisfaction (n = "", cor$n[6,6], "")""),
                           paste0(""7. Extraversion (n = "", cor$n[7,7], "")""),
                           paste0(""8. Neuroticism (n = "", cor$n[8,8], "")""))",,1,1
23,transformation,,,,,,"Pearson correlation between T1 life satisfaction and T3 life satisfaction, testing longer-term stability in life satisfaction. The association was positive, r ≈ .45, p < .005.","Life satisfaction. Life satisfaction was measured at each assessment with one item: “All in all, how satisfied are you with your life at the moment?” The item was assessed in the CAPI mode ranging from 0 (very dissatisfied) to 10 (very satisfied).",,"### Participants from wave 1 ###
anchor1 <- anchor1 %>% select(id, sex_gen, ethni, cohort, age, sd3, np, sat6, sat2) %>%
  rename(sex = sex_gen,
         aget1 = age,
         relt1 = sd3,
         prevrel = np,
         lifesatt1 = sat6,
         sinsatt1 = sat2) %>%
  replace(((.) < 0), NA) %>%
  mutate(sex = sex - 1,
         relt1 = ifelse(relt1 == 2, 0, relt1))
...
### Participants from wave 3 ###
anchor3 <- anchor3 %>% select(id, age, relstat, starts_with(""ehc2p""), sat6, sat2) %>%
  rename(aget3 = age,
         lifesatt3 = sat6,
         sinsatt3 = sat2) %>%
  mutate(relt3 = ifelse(relstat == 1 |
                          relstat == 6 |
                          relstat == 9, 0, 1)) %>% 
  replace(((.) < 0), NA) %>%
  select(-c(ehc2p1, ehc2p2, ehc2p3, ehc2p4, ehc2p5)) %>%
  mutate(months_rel_t2_t3 = rowSums(.[c(4:163)], na.rm = TRUE)) %>%
  select(id, aget3, relt3, months_rel_t2_t3, lifesatt3, sinsatt3)
...
### single at T1 ###
data <- data %>% filter(relt1 == 0) # N = 8,321

### single throughout T1-3 ###
data <- data %>% filter(months_rel_t1_t2 == 0, relt2 == 0, months_rel_t2_t3 == 0, relt3 == 0) # N = 3,161

### missings on both well-being measures ###
data <- data %>% filter(!(is.na(lifesatt1) & is.na(sinsatt1))) # N = 3,161",,,
23,inference criterion,p < .005.,2,"cor <- rcorr(as.matrix(data[, c(""sinsatt1"", ""sinsatt2"", ""sinsatt3"", ""lifesatt1"", ""lifesatt2"", ""lifesatt3"", ""extra_M"", ""neuro_M"")]), type = ""pearson"")",1_descriptive_analyses.R:56,,"Pearson correlation between T1 life satisfaction and T3 life satisfaction, testing longer-term stability in life satisfaction. The association was positive, r ≈ .45, p < .005.",All correlations were significant at p < .005.,,,,,
24,model specification,"Table 2 shows the means, standard deviations, and zeroorder correlations among the study variables across birth cohorts and age groups (see Supplemental Table S2 for means and standard deviations separated by birth cohorts and age groups). [...] Descriptive Characteristics and Pearson Correlations Among the Study Variables",0;2,"cor <- rcorr(as.matrix(data[, c(""sinsatt1"", ""sinsatt2"", ""sinsatt3"", ""lifesatt1"", ""lifesatt2"", ""lifesatt3"", ""extra_M"", ""neuro_M"")]), type = ""pearson"")",1_descriptive_analyses.R:56,1,,,,,,,
24,variable specification,T1 life satisfaction,2,"data <- read.table(""data_wide.txt"") […] cor <- rcorr(as.matrix(data[, c(""sinsatt1"", ""sinsatt2"", ""sinsatt3"", ""lifesatt1"", ""lifesatt2"", ""lifesatt3"", ""extra_M"", ""neuro_M"")]), type = ""pearson"")",1_descriptive_analyses.R:9;56,1,,,,,,,
24,transformation,,,,,,,,,,,,
24,variable specification,Extraversion,2,"### Participants from wave 2 ###
anchor2 <- anchor2 %>% select(id, age, relstat, starts_with(""ehc2p""), sat6, sat2, starts_with(""per3i"")) %>%
  rename(aget2 = age,
         lifesatt2 = sat6,
         sinsatt2 = sat2) %>%
  replace(((.) < 0), NA) %>%
  mutate(relt2 = ifelse(relstat == 1 |
                          relstat == 6 |
                          relstat == 9, 0, 1)) %>% 
  select(-c(ehc2p1, ehc2p2, ehc2p3, ehc2p4, ehc2p5)) %>%
  mutate(months_rel_t1_t2 = rowSums(.[c(4:93)], na.rm = TRUE)) %>%
  mutate_at(c(96:116), as.numeric) %>%
  mutate_at(c(""per3i1"", ""per3i11"", ""per3i9"", ""per3i2"", ""per3i12"", ""per3i17"", ""per3i8"", ""per3i21""),
            ~ recode(., ""1"" = 5, ""2"" = 4, ""3"" = 3, 
                     ""4"" = 2, ""5"" = 1)) %>%
  rowwise() %>%
  mutate(extra_M = round(mean(c(per3i1, per3i6, per3i11, per3i16), na.rm = TRUE), 2),
         neuro_M = round(mean(c(per3i4, per3i9, per3i14, per3i19), na.rm = TRUE), 2),
         agree_M = round(mean(c(per3i2, per3i7, per3i12, per3i17), na.rm = TRUE), 2),
         consc_M = round(mean(c(per3i3, per3i8, per3i13, per3i18), na.rm = TRUE), 2),
         open_M = round(mean(c(per3i5, per3i10, per3i15, per3i20, per3i21), na.rm = TRUE), 2)) %>%
  select(id, aget2, relt2, months_rel_t1_t2, lifesatt2, sinsatt2, extra_M, neuro_M, agree_M, consc_M, open_M) [...] anchor1_3 <- merge(anchor1, anchor2, by = ""id"", all.x = TRUE) [...] ### Participants from wave 11 ###
anchor11 <- anchor11 %>% select(id, sex_gen, ethni, cohort, age, relstat, np, sat6, sat2, starts_with(""per3i"")) %>%
  rename(sex = sex_gen,
         aget1 = age,
         lifesatt1 = sat6,
         sinsatt1 = sat2,
         prevrel = np) %>%
  mutate(relt1 = ifelse(relstat == 1 |
                           relstat == 6 |
                           relstat == 9, 0, 1),
         sex = sex - 1) %>% 
  replace(((.) < 0), NA) %>%
  mutate_at(c(10:30), as.numeric) %>%
  mutate_at(c(""per3i1"", ""per3i11"", ""per3i9"", ""per3i2"", ""per3i12"", ""per3i17"", ""per3i8"", ""per3i21""),
            ~ recode(., ""1"" = 5, ""2"" = 4, ""3"" = 3, 
                     ""4"" = 2, ""5"" = 1)) %>%
  rowwise() %>%
  mutate(extra_M = round(mean(c(per3i1, per3i6, per3i11, per3i16), na.rm = TRUE), 2),
         neuro_M = round(mean(c(per3i4, per3i9, per3i14, per3i19), na.rm = TRUE), 2),
         agree_M = round(mean(c(per3i2, per3i7, per3i12, per3i17), na.rm = TRUE), 2),
         consc_M = round(mean(c(per3i3, per3i8, per3i13, per3i18), na.rm = TRUE), 2),
         open_M = round(mean(c(per3i5, per3i10, per3i15, per3i20, per3i21), na.rm = TRUE), 2)) %>%
  select(id, sex, ethni, cohort, aget1, relt1, prevrel, lifesatt1, sinsatt1, extra_M, neuro_M, agree_M, consc_M, open_M) [...] # wave 10
anchor10 <- anchor10 %>% select(id, starts_with(""per3i"")) %>%
  mutate_at(c(2:22), as.numeric) %>%
  mutate_at(c(""per3i1"", ""per3i11"", ""per3i9"", ""per3i2"", ""per3i12"", ""per3i17"", ""per3i8"", ""per3i21""),
            ~ recode(., ""1"" = 5, ""2"" = 4, ""3"" = 3, 
                     ""4"" = 2, ""5"" = 1)) %>% 
  replace(((.) < 0), NA) %>%
  rowwise() %>%
  mutate(extra_M = round(mean(c(per3i1, per3i6, per3i11, per3i16), na.rm = TRUE), 2),
         neuro_M = round(mean(c(per3i4, per3i9, per3i14, per3i19), na.rm = TRUE), 2),
         agree_M = round(mean(c(per3i2, per3i7, per3i12, per3i17), na.rm = TRUE), 2),
         consc_M = round(mean(c(per3i3, per3i8, per3i13, per3i18), na.rm = TRUE), 2),
         open_M  = round(mean(c(per3i5, per3i10, per3i15, per3i20, per3i21), na.rm = TRUE), 2)) %>%
  select(id, extra_M, neuro_M, agree_M, consc_M, open_M)

anchor11_13 <- anchor11_13 %>% left_join(anchor10, by = ""id"") %>%
  mutate(extra_M = ifelse(is.na(extra_M.x), extra_M.y, extra_M.x),
         neuro_M = ifelse(is.na(neuro_M.x), neuro_M.y, neuro_M.x),
         agree_M = ifelse(is.na(agree_M.x), agree_M.y, agree_M.x),
         consc_M = ifelse(is.na(consc_M.x), consc_M.y, consc_M.x),
         open_M = ifelse(is.na(open_M.x), open_M.y, open_M.x)) %>%
  select(-c(21:30)) [...] data <- rbind(anchor1_3, anchor11_13)  [...] # write.table(data, ""data_wide.txt"") [...] cor <- rcorr(as.matrix(data[, c(""sinsatt1"", ""sinsatt2"", ""sinsatt3"", ""lifesatt1"", ""lifesatt2"", ""lifesatt3"", ""extra_M"", ""neuro_M"")]), type = ""pearson"")",0_clean_data.R;0_clean_data.R;0_clean_data.R;0_clean_data.R;0_clean_data.R;0_clean_data.R;1_descriptive_analyses.R:46-67;85;100-122;170-191;196;299;56,1,,,,,,,
