paper_id,analysis_id,brief_description,dimension,paper_value,code_value,match_status,explanation,paper_evidence,code_evidence
cha,28,"A multiple linear regression assessed whether overall psychological well-being moderated the effect of cumulative stressors on GrimAge2 EAA, with standardized variables and cluster-robust errors. The Cumulative Stress × Psychological Well-Being interaction was significant (β = −.38, SE = .12, p < .01, f²_p = .01), indicating that higher well-being buffered the association between stress and GrimAge2 acceleration.",Model Specification,"Hypotheses were tested by multiple linear regressions, with all continuous variables standardized before the analyses. Psychological well-being as a moderator was examined by regressing EAA on cumulative stressors, psychological well-being, and the interaction term between these two measures. To examine whether neuroticism aggravated the relationship between cumulative stressors and EAA, cumulative stressors, neuroticism, and their interaction were included as predictors. All regression models used cluster-robust standard errors to adjust for the 45 sets of twins or siblings in the analytic sample, and simple slope analyses were conducted with 1 SD above and below for the identified moderators.","### GrimAge2

```{r}
# GrimAge2
pwb3 <-lm(eaa_grim ~
    # demographics
      age_bio_z + sex + edu_y_z + emp + race + marpartner + child + group + 
    # health covariates
      smoke_bio + drinks_bio_z + bmi_bio_z + 
    # Interaction
      cum_stress_11_z*pwb_z, data = subset_dat2)

# Show results
tab_model(pwb3, show.se=TRUE, show.ci=FALSE, show.obs=FALSE, show.r2 = FALSE, vcov.fun = ""CL"", vcov.args = list(type = ""HC1"", cluster = subset_dat2$twin_cluster))

# Effect size
cohens_f_squared(pwb3)

## Simple slopes
### IV = Cumulative stressors; Moderator: Psychological well-being
sim_slopes(pwb3, pred = ""cum_stress_11_z"", modx = ""pwb_z"", modx.values = c(-1,1), digits = 5, robust = ""HC1"", cluster = ""twin_cluster"")
```
",match,"The code implements a multiple linear regression of GrimAge2 EAA on cumulative stress, psychological well-being, and their interaction with cluster-robust standard errors, consistent with the paper’s described model specification.",,
cha,28,"A multiple linear regression assessed whether overall psychological well-being moderated the effect of cumulative stressors on GrimAge2 EAA, with standardized variables and cluster-robust errors. The Cumulative Stress × Psychological Well-Being interaction was significant (β = −.38, SE = .12, p < .01, f²_p = .01), indicating that higher well-being buffered the association between stress and GrimAge2 acceleration.",Variable Specification,"Hypotheses were tested by multiple linear regressions, with all continuous variables standardized before the analyses. Psychological well-being as a moderator was examined by regressing EAA on cumulative stressors, psychological well-being, and the interaction term between these two measures.","# Protective Factor (standardize psychological well-being)
mutate(pwb_purpose_z = as.numeric(scale(pwb_purpose, center = TRUE, scale
                                            = TRUE)),
           pwb_mastery_z = as.numeric(scale(pwb_mastery, center = TRUE, scale                                             = TRUE)),
           pwb_accept_z = as.numeric(scale(pwb_accept, center = TRUE, scale =
                                             TRUE)),
           pwb_relation_z = as.numeric(scale(pwb_relation, center = TRUE,
                                             scale = TRUE)),
           pwb_growth_z = as.numeric(scale(pwb_growth, center = TRUE, scale =
                                             TRUE)),
           pwb_auto_z = as.numeric(scale(pwb_auto, center = TRUE, scale =
                                           TRUE)),
           pwb = (pwb_purpose_z + pwb_mastery_z + pwb_accept_z +
                    pwb_relation_z + pwb_growth_z + pwb_auto_z) / 6,
           pwb_z = as.numeric(scale(pwb, center = TRUE, scale = TRUE)),
           ...
           # Standardize cumulative stressor
           cum_stress_11_z = as.numeric(scale(cum_stress_11, center = TRUE,
                                              scale = TRUE)))
...
# GrimAge2
pwb3 <-lm(eaa_grim ~
    # demographics
      age_bio_z + sex + edu_y_z + emp + race + marpartner + child + group + 
    # health covariates
      smoke_bio + drinks_bio_z + bmi_bio_z + 
    # Interaction
      cum_stress_11_z*pwb_z, data = subset_dat2)",match,"The code regresses GrimAge2 EAA on standardized cumulative stress, standardized psychological well-being, and their interaction, matching the described moderator analysis; inclusion of additional covariates in the code does not conflict with the paper’s variable specification. The moderator (pwb_z), predictor (cum_stress_11_z), and outcome (eaa_grim) roles align with the text.",,
cha,28,"A multiple linear regression assessed whether overall psychological well-being moderated the effect of cumulative stressors on GrimAge2 EAA, with standardized variables and cluster-robust errors. The Cumulative Stress × Psychological Well-Being interaction was significant (β = −.38, SE = .12, p < .01, f²_p = .01), indicating that higher well-being buffered the association between stress and GrimAge2 acceleration.",Transformation Specification,"All values for 11 domains were standardized and summed to make a single index of cumulative stressors (for more details on the constructs, see the online supplemental materials, pp. 2–4). The scales were summed to make six separate dimensions, and the scores were reverse coded so that higher scores indicate higher standing in the measure. The combined psychological well-being measure was calculated as the average of the standardized scores across the six dimensions of psychological well-being. To calculate EAA from the other epigenetic age measures, we regressed GrimAge2 and PhenoAge on chronological age and computed residuals to index how much older one is biologically compared to one’s chronological age. Hypotheses were tested by multiple linear regressions, with all continuous variables standardized before the analyses.","# GrimAge2 EAA
subset_dat2 <- subset(dat, !is.na(bra6dmagegrimage2) & !is.na(age_bio))
mod_test2 <- lm(bra6dmagegrimage2 ~ age_bio, data = subset_dat2)

subset_dat2$predict_grimage2 = predict(mod_test2)
subset_dat2$eaa_grim <- subset_dat2$bra6dmagegrimage2 - subset_dat2$predict_grimage2

## Transform/standardize

transform_dataset <- function(dataset) {
  dataset <- dataset %>%
    # Change education to years
    mutate(edu = ifelse(edu %in% c(97, 98), NA, edu)) %>%
    mutate(edu_y = dplyr::recode(edu, 
    # recode education into years of education
                            ""1"" = 3,
                            ""2"" = 8,
                            ""3"" = 10.5,
                            ""4"" = 12,
                            ""5"" = 12,
                            ""6"" = 13.5,
                            ""7"" = 15,
                            ""8"" = 14,
                            ""9"" = 16,
                            ""10"" = 17,
                            ""11"" = 18,
                            ""12"" = 20,
                            .default = NA_real_)) %>%
    # Protective Factor (standardize psychological well-being)
    mutate(pwb_purpose_z = as.numeric(scale(pwb_purpose, center = TRUE, scale
                                            = TRUE)),
           pwb_mastery_z = as.numeric(scale(pwb_mastery, center = TRUE, scale                                             = TRUE)),
           pwb_accept_z = as.numeric(scale(pwb_accept, center = TRUE, scale =
                                             TRUE)),
           pwb_relation_z = as.numeric(scale(pwb_relation, center = TRUE,
                                             scale = TRUE)),
           pwb_growth_z = as.numeric(scale(pwb_growth, center = TRUE, scale =
                                             TRUE)),
           pwb_auto_z = as.numeric(scale(pwb_auto, center = TRUE, scale =
                                           TRUE)),
           pwb = (pwb_purpose_z + pwb_mastery_z + pwb_accept_z +
                    pwb_relation_z + pwb_growth_z + pwb_auto_z) / 6,
           pwb_z = as.numeric(scale(pwb, center = TRUE, scale = TRUE)),
           # Risk Factor (standardize neuroticism)
           neuro_z = as.numeric(scale(neuro, center = TRUE, scale = TRUE)),
           # Demographic covariates
           edu_y_z = as.numeric(scale(edu_y, center = TRUE, scale = TRUE)),
           age_bio_z = as.numeric(scale(age_bio, center = TRUE, scale =
                                          TRUE)),
           # Biomarker data covariates
           drinks_bio_z = as.numeric(scale(drinks_bio, center = TRUE, scale =
                                             TRUE)),
           bmi_bio_z = as.numeric(scale(bmi_bio, center = TRUE, scale =
                                          TRUE)),
           # Dummy code smoking status
           smoke_former = ifelse(smoke_bio == 1, 1, 0),
           smoke_current = ifelse(smoke_bio == 2, 1, 0),
           # Standardize cumulative stressor
           cum_stress_11_z = as.numeric(scale(cum_stress_11, center = TRUE,
                                              scale = TRUE))) %>%
    # Convert variables to factors
    mutate(emp = as.factor(emp),
           sex = as.factor(sex),
           child = as.factor(child),
           group = as.factor(group),
           marpartner = as.factor(marpartner),
           race = as.factor(race),
           smoke_bio = as.factor(smoke_bio))
  
  return(dataset)
}

# Apply the function to each dataset
subset_dat2 <- transform_dataset(subset_dat2)",match,"The implemented transformations for GrimAge2 EAA, psychological well-being, and standardization of continuous predictors are consistent with the paper’s described procedures, and there is no visible contradiction regarding the cumulative stress index (its construction simply occurs outside the provided snippet).",,
cha,28,"A multiple linear regression assessed whether overall psychological well-being moderated the effect of cumulative stressors on GrimAge2 EAA, with standardized variables and cluster-robust errors. The Cumulative Stress × Psychological Well-Being interaction was significant (β = −.38, SE = .12, p < .01, f²_p = .01), indicating that higher well-being buffered the association between stress and GrimAge2 acceleration.",Inference Specification,"Overall psychological well-being was a significant moderator in the association of cumulative stressors with GrimAge2 (β =− .38, SE = .12, p , .01, f2_p = .01) but not with DunedinPACE (β =− .00, SE = .00, p = .23) or PhenoAge (β =− .13, SE = .17, p = .44). Simple slope analysis revealed that individuals with low psychological well-being experienced heightened GrimAge2 levels in response to higher cumulative stressors (β = .47, SE = .19, p = .02), whereas this association was not observed among those with high psychological well-being (β =− .28, SE = .21, p = .18).","### GrimAge2

# GrimAge2
pwb3 <-lm(eaa_grim ~
    # demographics
      age_bio_z + sex + edu_y_z + emp + race + marpartner + child + group + 
    # health covariates
      smoke_bio + drinks_bio_z + bmi_bio_z + 
    # Interaction
      cum_stress_11_z*pwb_z, data = subset_dat2)

# Show results
tab_model(pwb3, show.se=TRUE, show.ci=FALSE, show.obs=FALSE, show.r2 = FALSE, vcov.fun = ""CL"", vcov.args = list(type = ""HC1"", cluster = subset_dat2$twin_cluster))

# Effect size
cohens_f_squared(pwb3)

## Simple slopes
### IV = Cumulative stressors; Moderator: Psychological well-being
sim_slopes(pwb3, pred = ""cum_stress_11_z"", modx = ""pwb_z"", modx.values = c(-1,1), digits = 5, robust = ""HC1"", cluster = ""twin_cluster"")

### IV = Psychological well-being; Moderator: Cumulative stressors
sim_slopes(pwb3, pred = ""pwb_z"", modx = ""cum_stress_11_z"", modx.values = c(-1,1), digits = 5, robust = ""HC1"", cluster = ""twin_cluster"")
",match,"The code uses cluster-robust (HC1) standard errors and p-values to assess significance, consistent with the paper’s reporting of p-values and identification of a significant interaction effect. Both the main interaction and simple slopes are tested with robust clustered inference, matching the described inferential approach.",,
cha,29,"Simple slope analysis was conducted on the significant interaction between cumulative stressors and overall psychological well-being predicting GrimAge2, estimating the slope of cumulative stress at low well-being (−1 SD). Among individuals with low well-being, higher cumulative stressors were significantly associated with increased GrimAge2 EAA (β = .47, SE = .19, p = .02).",Model Specification,"Hypotheses were tested by multiple linear regressions, with all continuous variables standardized before the analyses. Psychological well-being as a moderator was examined by regressing EAA on cumulative stressors, psychological well-being, and the interaction term between these two measures. ... All regression models used cluster-robust standard errors to adjust for the 45 sets of twins or siblings in the analytic sample, and simple slope analyses were conducted with 1 SD above and below for the identified moderators.","# GrimAge2
pwb3 <-lm(eaa_grim ~
    # demographics
      age_bio_z + sex + edu_y_z + emp + race + marpartner + child + group + 
    # health covariates
      smoke_bio + drinks_bio_z + bmi_bio_z + 
    # Interaction
      cum_stress_11_z*pwb_z, data = subset_dat2)

# Show results
tab_model(pwb3, show.se=TRUE, show.ci=FALSE, show.obs=FALSE, show.r2 = FALSE, vcov.fun = ""CL"", vcov.args = list(type = ""HC1"", cluster = subset_dat2$twin_cluster))

## Simple slopes
### IV = Cumulative stressors; Moderator: Psychological well-being
sim_slopes(pwb3, pred = ""cum_stress_11_z"", modx = ""pwb_z"", modx.values = c(-1,1), digits = 5, robust = ""HC1"", cluster = ""twin_cluster"")

### IV = Psychological well-being; Moderator: Cumulative stressors
sim_slopes(pwb3, pred = ""pwb_z"", modx = ""cum_stress_11_z"", modx.values = c(-1,1), digits = 5, robust = ""HC1"", cluster = ""twin_cluster"")",match,"The paper describes using multiple linear regression with an interaction term and cluster-robust standard errors, and the code implements an lm() model with the specified interaction and uses clustered robust SE along with simple slopes at ±1 SD of the moderator. This aligns with the stated model specification for examining the interaction between cumulative stressors and psychological well-being predicting GrimAge2 EAA.",,
cha,29,"Simple slope analysis was conducted on the significant interaction between cumulative stressors and overall psychological well-being predicting GrimAge2, estimating the slope of cumulative stress at low well-being (−1 SD). Among individuals with low well-being, higher cumulative stressors were significantly associated with increased GrimAge2 EAA (β = .47, SE = .19, p = .02).",Variable Specification,"Overall psychological well-being was a significant moderator in the association of cumulative stressors with GrimAge2 (β = −.38, SE = .12, p < .01, f²ₚ = .01) but not with DunedinPACE (β = −.00, SE = .00, p = .23) or PhenoAge (β = −.13, SE = .17, p = .44). Simple slope analysis revealed that individuals with low psychological well-being experienced heightened GrimAge2 levels in response to higher cumulative stressors (β = .47, SE = .19, p = .02), whereas this association was not observed among those with high psychological well-being (β = −.28, SE = .21, p = .18). Psychological well-being as a moderator was examined by regressing EAA on cumulative stressors, psychological well-being, and the interaction term between these two measures.","           pwb = (pwb_purpose_z + pwb_mastery_z + pwb_accept_z +
                    pwb_relation_z + pwb_growth_z + pwb_auto_z) / 6,
           pwb_z = as.numeric(scale(pwb, center = TRUE, scale = TRUE)),
           # Standardize cumulative stressor
           cum_stress_11_z = as.numeric(scale(cum_stress_11, center = TRUE,
                                              scale = TRUE))) %>%
...
# GrimAge2
pwb3 <-lm(eaa_grim ~
    # demographics
      age_bio_z + sex + edu_y_z + emp + race + marpartner + child + group + 
    # health covariates
      smoke_bio + drinks_bio_z + bmi_bio_z + 
    # Interaction
      cum_stress_11_z*pwb_z, data = subset_dat2)

# Show results
tab_model(pwb3, show.se=TRUE, show.ci=FALSE, show.obs=FALSE, show.r2 = FALSE, vcov.fun = ""CL"", vcov.args = list(type = ""HC1"", cluster = subset_dat2$twin_cluster))

# Effect size
cohens_f_squared(pwb3)

## Simple slopes
### IV = Cumulative stressors; Moderator: Psychological well-being
sim_slopes(pwb3, pred = ""cum_stress_11_z"", modx = ""pwb_z"", modx.values = c(-1,1), digits = 5, robust = ""HC1"", cluster = ""twin_cluster"")

### IV = Psychological well-being; Moderator: Cumulative stressors
sim_slopes(pwb3, pred = ""pwb_z"", modx = ""cum_stress_11_z"", modx.values = c(-1,1), digits = 5, robust = ""HC1"", cluster = ""twin_cluster"")",match,"The code uses GrimAge2 EAA as the outcome and models cumulative stressors as the predictor, psychological well-being as the moderator, and their interaction, then computes simple slopes of cumulative stressors at ±1 SD of well-being, matching the paper’s description of the variable roles in this analysis.",,
cha,29,"Simple slope analysis was conducted on the significant interaction between cumulative stressors and overall psychological well-being predicting GrimAge2, estimating the slope of cumulative stress at low well-being (−1 SD). Among individuals with low well-being, higher cumulative stressors were significantly associated with increased GrimAge2 EAA (β = .47, SE = .19, p = .02).",Transformation Specification,"Hypotheses were tested by multiple linear regressions, with all continuous variables standardized before the analyses. … To calculate EAA from the other epigenetic age measures, we regressed GrimAge2 and PhenoAge on chronological age and computed residuals to index how much older one is biologically compared to one’s chronological age.","# Compute EAA (Epigenetic Age Acceleration)
# PhenoAge EAA
subset_dat1 <- subset(dat, !is.na(bra6dmagephenoage) & !is.na(age_bio))
mod_test2 <- lm(bra6dmagephenoage ~ age_bio, data = subset_dat1)

subset_dat1$predict_phenoage = predict(mod_test2)
subset_dat1$eaa_pheno <- subset_dat1$bra6dmagephenoage - subset_dat1$predict_phenoage

# GrimAge2 EAA
subset_dat2 <- subset(dat, !is.na(bra6dmagegrimage2) & !is.na(age_bio))
mod_test2 <- lm(bra6dmagegrimage2 ~ age_bio, data = subset_dat2)

subset_dat2$predict_grimage2 = predict(mod_test2)
subset_dat2$eaa_grim <- subset_dat2$bra6dmagegrimage2 - subset_dat2$predict_grimage2
...
transform_dataset <- function(dataset) {
  dataset <- dataset %>%
    # Change education to years
    mutate(edu = ifelse(edu %in% c(97, 98), NA, edu)) %>%
    mutate(edu_y = dplyr::recode(edu, 
    # recode education into years of education
                            ""1"" = 3,
                            ""2"" = 8,
                            ""3"" = 10.5,
                            ""4"" = 12,
                            ""5"" = 12,
                            ""6"" = 13.5,
                            ""7"" = 15,
                            ""8"" = 14,
                            ""9"" = 16,
                            ""10"" = 17,
                            ""11"" = 18,
                            ""12"" = 20,
                            .default = NA_real_)) %>%
    # Protective Factor (standardize psychological well-being)
    mutate(pwb_purpose_z = as.numeric(scale(pwb_purpose, center = TRUE, scale
                                            = TRUE)),
           pwb_mastery_z = as.numeric(scale(pwb_mastery, center = TRUE, scale                                             = TRUE)),
           pwb_accept_z = as.numeric(scale(pwb_accept, center = TRUE, scale =
                                             TRUE)),
           pwb_relation_z = as.numeric(scale(pwb_relation, center = TRUE,
                                             scale = TRUE)),
           pwb_growth_z = as.numeric(scale(pwb_growth, center = TRUE, scale =
                                             TRUE)),
           pwb_auto_z = as.numeric(scale(pwb_auto, center = TRUE, scale =
                                           TRUE)),
           pwb = (pwb_purpose_z + pwb_mastery_z + pwb_accept_z +
                    pwb_relation_z + pwb_growth_z + pwb_auto_z) / 6,
           pwb_z = as.numeric(scale(pwb, center = TRUE, scale = TRUE)),
           # Risk Factor (standardize neuroticism)
           neuro_z = as.numeric(scale(neuro, center = TRUE, scale = TRUE)),
           # Demographic covariates
           edu_y_z = as.numeric(scale(edu_y, center = TRUE, scale = TRUE)),
           age_bio_z = as.numeric(scale(age_bio, center = TRUE, scale =
                                          TRUE)),
           # Biomarker data covariates
           drinks_bio_z = as.numeric(scale(drinks_bio, center = TRUE, scale =
                                             TRUE)),
           bmi_bio_z = as.numeric(scale(bmi_bio, center = TRUE, scale =
                                          TRUE)),
           # Dummy code smoking status
           smoke_former = ifelse(smoke_bio == 1, 1, 0),
           smoke_current = ifelse(smoke_bio == 2, 1, 0),
           # Standardize cumulative stressor
           cum_stress_11_z = as.numeric(scale(cum_stress_11, center = TRUE,
                                              scale = TRUE))) %>%
    # Convert variables to factors
    mutate(emp = as.factor(emp),
           sex = as.factor(sex),
           child = as.factor(child),
           group = as.factor(group),
           marpartner = as.factor(marpartner),
           race = as.factor(race),
           smoke_bio = as.factor(smoke_bio))
  
  return(dataset)
}

# Apply the function to each dataset
subset_dat1 <- transform_dataset(subset_dat1)
subset_dat2 <- transform_dataset(subset_dat2)
dat <- transform_dataset(dat)
...
# GrimAge2
pwb3 <-lm(eaa_grim ~
    # demographics
      age_bio_z + sex + edu_y_z + emp + race + marpartner + child + group + 
    # health covariates
      smoke_bio + drinks_bio_z + bmi_bio_z + 
    # Interaction
      cum_stress_11_z*pwb_z, data = subset_dat2)

# Show results
tab_model(pwb3, show.se=TRUE, show.ci=FALSE, show.obs=FALSE, show.r2 = FALSE, vcov.fun = ""CL"", vcov.args = list(type = ""HC1"", cluster = subset_dat2$twin_cluster))

# Effect size
cohens_f_squared(pwb3)

## Simple slopes
### IV = Cumulative stressors; Moderator: Psychological well-being
sim_slopes(pwb3, pred = ""cum_stress_11_z"", modx = ""pwb_z"", modx.values = c(-1,1), digits = 5, robust = ""HC1"", cluster = ""twin_cluster"")",match,"The code computes EAA as residuals from regressing epigenetic ages on chronological age and standardizes continuous predictors, consistent with the paper’s described transformations for this analysis. The additional details in code (e.g., construction of a standardized PWB composite) do not conflict with the paper’s broader description of standardization prior to analysis.",,
cha,29,"Simple slope analysis was conducted on the significant interaction between cumulative stressors and overall psychological well-being predicting GrimAge2, estimating the slope of cumulative stress at low well-being (−1 SD). Among individuals with low well-being, higher cumulative stressors were significantly associated with increased GrimAge2 EAA (β = .47, SE = .19, p = .02).",Inference Specification,"Simple slope analysis revealed that individuals with low psychological well-being experienced heightened GrimAge2 levels in response to higher cumulative stressors (β = .47, SE = .19, p = .02), whereas this association was not observed among those with high psychological well-being (β = − .28, SE = .21, p = .18). All regression models used cluster-robust standard errors to adjust for the 45 sets of twins or siblings in the analytic sample, and simple slope analyses were conducted with 1 SD above and below for the identified moderators.","### GrimAge2

```{r}
# GrimAge2
pwb3 <-lm(eaa_grim ~
    # demographics
      age_bio_z + sex + edu_y_z + emp + race + marpartner + child + group + 
    # health covariates
      smoke_bio + drinks_bio_z + bmi_bio_z + 
    # Interaction
      cum_stress_11_z*pwb_z, data = subset_dat2)

# Show results
tab_model(pwb3, show.se=TRUE, show.ci=FALSE, show.obs=FALSE, show.r2 = FALSE, vcov.fun = ""CL"", vcov.args = list(type = ""HC1"", cluster = subset_dat2$twin_cluster))

# Effect size
cohens_f_squared(pwb3)

## Simple slopes
### IV = Cumulative stressors; Moderator: Psychological well-being
sim_slopes(pwb3, pred = ""cum_stress_11_z"", modx = ""pwb_z"", modx.values = c(-1,1), digits = 5, robust = ""HC1"", cluster = ""twin_cluster"")

### IV = Psychological well-being; Moderator: Cumulative stressors
sim_slopes(pwb3, pred = ""pwb_z"", modx = ""cum_stress_11_z"", modx.values = c(-1,1), digits = 5, robust = ""HC1"", cluster = ""twin_cluster"")
```",match,"The code applies cluster-robust standard errors and evaluates simple slopes at ±1 SD of the moderator, matching the inference description in the paper. No conflicting inference criteria (e.g., alpha level) appear between the paper and code.",,
cha,30,"A complementary simple slope analysis estimated the effect of cumulative stressors on GrimAge2 at high overall psychological well-being (+1 SD). For those with high well-being, cumulative stressors were not significantly related to GrimAge2 acceleration (β = −.28, SE = .21, p = .18), consistent with a buffering effect of psychological well-being.",Model Specification,"Hypotheses were tested by multiple linear regressions, with all continuous variables standardized before the analyses. ... All regression models used cluster-robust standard errors to adjust for the 45 sets of twins or siblings in the analytic sample, and simple slope analyses were conducted with 1 SD above and below for the identified moderators.","# GrimAge2
pwb3 <-lm(eaa_grim ~
    # demographics
      age_bio_z + sex + edu_y_z + emp + race + marpartner + child + group + 
    # health covariates
      smoke_bio + drinks_bio_z + bmi_bio_z + 
    # Interaction
      cum_stress_11_z*pwb_z, data = subset_dat2)

# Show results
tab_model(pwb3, show.se=TRUE, show.ci=FALSE, show.obs=FALSE, show.r2 = FALSE, vcov.fun = ""CL"", vcov.args = list(type = ""HC1"", cluster = subset_dat2$twin_cluster))

# Effect size
cohens_f_squared(pwb3)

## Simple slopes
### IV = Cumulative stressors; Moderator: Psychological well-being
sim_slopes(pwb3, pred = ""cum_stress_11_z"", modx = ""pwb_z"", modx.values = c(-1,1), digits = 5, robust = ""HC1"", cluster = ""twin_cluster"")

### IV = Psychological well-being; Moderator: Cumulative stressors
sim_slopes(pwb3, pred = ""pwb_z"", modx = ""cum_stress_11_z"", modx.values = c(-1,1), digits = 5, robust = ""HC1"", cluster = ""twin_cluster"")",match,"The paper describes using multiple linear regression with cluster-robust standard errors and simple slope analyses at ±1 SD, and the code implements an lm() regression with an interaction term, cluster-robust SEs, and sim_slopes at −1 and +1 SD. Thus, the model specification in the code aligns with the paper’s description for this analysis.",,
cha,30,"A complementary simple slope analysis estimated the effect of cumulative stressors on GrimAge2 at high overall psychological well-being (+1 SD). For those with high well-being, cumulative stressors were not significantly related to GrimAge2 acceleration (β = −.28, SE = .21, p = .18), consistent with a buffering effect of psychological well-being.",Variable Specification,"Overall psychological well-being was a significant moderator in the association of cumulative stressors with GrimAge2 ( β =− .38,
SE = .12, p , .01, f2
p = .01) ... Simple slope analysis revealed that individuals with
low psychological well-being experienced heightened GrimAge2
levels in response to higher cumulative stressors ( β = .47,
SE = .19, p = .02), whereas this association was not observed
among those with high psychological well-being ( β =− .28,
SE = .21, p = .18).","transform_dataset <- function(dataset) {
  dataset <- dataset %>%
    # Change education to years
    mutate(edu = ifelse(edu %in% c(97, 98), NA, edu)) %>%
    mutate(edu_y = dplyr::recode(edu, 
    # recode education into years of education
                            ""1"" = 3,
                            ""2"" = 8,
                            ""3"" = 10.5,
                            ""4"" = 12,
                            ""5"" = 12,
                            ""6"" = 13.5,
                            ""7"" = 15,
                            ""8"" = 14,
                            ""9"" = 16,
                            ""10"" = 17,
                            ""11"" = 18,
                            ""12"" = 20,
                            .default = NA_real_)) %>%
    # Protective Factor (standardize psychological well-being)
    mutate(pwb_purpose_z = as.numeric(scale(pwb_purpose, center = TRUE, scale
                                            = TRUE)),
           pwb_mastery_z = as.numeric(scale(pwb_mastery, center = TRUE, scale                                             = TRUE)),
           pwb_accept_z = as.numeric(scale(pwb_accept, center = TRUE, scale =
                                             TRUE)),
           pwb_relation_z = as.numeric(scale(pwb_relation, center = TRUE,
                                             scale = TRUE)),
           pwb_growth_z = as.numeric(scale(pwb_growth, center = TRUE, scale =
                                             TRUE)),
           pwb_auto_z = as.numeric(scale(pwb_auto, center = TRUE, scale =
                                           TRUE)),
           pwb = (pwb_purpose_z + pwb_mastery_z + pwb_accept_z +
                    pwb_relation_z + pwb_growth_z + pwb_auto_z) / 6,
           pwb_z = as.numeric(scale(pwb, center = TRUE, scale = TRUE)),
           # Risk Factor (standardize neuroticism)
           neuro_z = as.numeric(scale(neuro, center = TRUE, scale = TRUE)),
           # Demographic covariates
           edu_y_z = as.numeric(scale(edu_y, center = TRUE, scale = TRUE)),
           age_bio_z = as.numeric(scale(age_bio, center = TRUE, scale =
                                          TRUE)),
           # Biomarker data covariates
           drinks_bio_z = as.numeric(scale(drinks_bio, center = TRUE, scale =
                                             TRUE)),
           bmi_bio_z = as.numeric(scale(bmi_bio, center = TRUE, scale =
                                          TRUE)),
           # Dummy code smoking status
           smoke_former = ifelse(smoke_bio == 1, 1, 0),
           smoke_current = ifelse(smoke_bio == 2, 1, 0),
           # Standardize cumulative stressor
           cum_stress_11_z = as.numeric(scale(cum_stress_11, center = TRUE,
                                              scale = TRUE))) %>%
    # Convert variables to factors
    mutate(emp = as.factor(emp),
           sex = as.factor(sex),
           child = as.factor(child),
           group = as.factor(group),
           marpartner = as.factor(marpartner),
           race = as.factor(race),
           smoke_bio = as.factor(smoke_bio))
  
  return(dataset)
}
...
# GrimAge2
pwb3 <-lm(eaa_grim ~
    # demographics
      age_bio_z + sex + edu_y_z + emp + race + marpartner + child + group + 
    # health covariates
      smoke_bio + drinks_bio_z + bmi_bio_z + 
    # Interaction
      cum_stress_11_z*pwb_z, data = subset_dat2)

# Show results
tab_model(pwb3, show.se=TRUE, show.ci=FALSE, show.obs=FALSE, show.r2 = FALSE, vcov.fun = ""CL"", vcov.args = list(type = ""HC1"", cluster = subset_dat2$twin_cluster))

# Effect size
cohens_f_squared(pwb3)

## Simple slopes
### IV = Cumulative stressors; Moderator: Psychological well-being
sim_slopes(pwb3, pred = ""cum_stress_11_z"", modx = ""pwb_z"", modx.values = c(-1,1), digits = 5, robust = ""HC1"", cluster = ""twin_cluster"")

### IV = Psychological well-being; Moderator: Cumulative stressors
sim_slopes(pwb3, pred = ""pwb_z"", modx = ""cum_stress_11_z"", modx.values = c(-1,1), digits = 5, robust = ""HC1"", cluster = ""twin_cluster"")",match,"The code specifies GrimAge2 epigenetic age acceleration as the outcome, cumulative stressors as the focal predictor, and overall psychological well-being as the moderator, with simple slopes evaluated at ±1 SD of psychological well-being, matching the paper’s description of the variable roles. Demographic and health covariates are also included as in the described moderation model.",,
