paper_id,analysis_id,brief_description,dimension,paper_value,code_value,match_status,explanation,paper_evidence,code_evidence
yeung,11,"In Study 2, the authors calculated a zero-order Pearson correlation between trait object imagery (OSIQ-O) and PTSD symptoms (PCL-5 total score) among undergraduates (n = 493, with correlation n likely 471 after exclusions). The correlation was positive and moderate (r = .28, p < .001), indicating that higher object imagery was associated with greater PTSD symptom severity.",Variable Specification,"As in Study 1, the relationship between trait imagery and PTSD symptoms was assessed using a linear regression with object (OSIQ-O) and spatial imagery (OSIQ-S) as mean-centered predictors and PTSD symptoms (PCL-5) as the outcome. Zero-order correlations with PTSD symptoms were r  = .28 for OSIQ-O (p  < .001) and r  = .08 for OSIQ-S ( p = .08), which were significantly different from each other (p  < .001).","## Overall Cor Matrix

df_joined %>% 
  filter(
    !is.na(pcl_5), !is.na(dass_d_cen),
    !is.na(osivq_o_cen), !is.na(osivq_s_cen), 
    !is.na(gender_clean),
    ) %>% 
  select(
    dass_d, osivq_o, osivq_s, pcl_5
    ) %>% 
  # nrow()
  rstatix::cor_mat() %>% 
  rstatix::cor_mark_significant()

## Object PCL-5

plot_cor_object_pcl_5 <- 
  df_joined %>% 
  filter(
    !is.na(pcl_5), !is.na(dass_d_cen),
    !is.na(osivq_o_cen), !is.na(osivq_s_cen),
    !is.na(gender_clean),
    ) %>% 
  ggplot(data = ., aes(x = osivq_o, y = pcl_5)) + 
  scale_x_continuous(limits = c(1, 5), breaks = c(1:5)) + 
  scale_y_continuous(limits = c(0, 80)) +
  labs(x = ""Object Imagery (OSIQ-O)"",
       y = ""PTSD Symptoms (PCL-5)"") + 
  theme(text = element_text(size = 14),
        axis.title = element_text(face = ""bold"")) + 
  annotate(""text"", label = ""***"", size = 10,
           x = 5, y = Inf, 
           hjust = 0.8, vjust = 1.3) +
  annotate(""text"", label = ""r = .28"", size = 5,
           x = 4.7, y = Inf, 
           hjust = 0.35, vjust = 3) +
  geom_point(inherit.aes = TRUE,
             position = position_jitter(width = 0.2, height = 0.2, seed = 725),
             alpha = 0.4) +
  geom_smooth(method = lm, fullrange = TRUE, colour = ""red"", 
              size = 1, alpha = 0.3)

## Compare O vs. S Cor

df_joined_cor <-
  df_joined %>% 
  filter(
    !is.na(pcl_5), !is.na(dass_d_cen),
    !is.na(osivq_o_cen), !is.na(osivq_s_cen),
    !is.na(gender_clean),
    ) %>% 
  select(pcl_5, osivq_o, osivq_s)

df_joined_cor %$% 
  cor.test(.$pcl_5, .$osivq_o)

df_joined_cor %$% 
  cor.test(.$pcl_5, .$osivq_s)",match,The code uses the same variables and roles as described in the paper for the zero-order correlations between trait imagery and PTSD symptoms.,,
yeung,11,"In Study 2, the authors calculated a zero-order Pearson correlation between trait object imagery (OSIQ-O) and PTSD symptoms (PCL-5 total score) among undergraduates (n = 493, with correlation n likely 471 after exclusions). The correlation was positive and moderate (r = .28, p < .001), indicating that higher object imagery was associated with greater PTSD symptom severity.",Transformation Specification,"Total scores reflecting object and spatial imagery are calculated by averaging the raw scores of all the items in each domain.

As in Study 1, the relationship between trait imagery and PTSD symptoms was assessed using a linear regression with object (OSIQ-O) and spatial imagery (OSIQ-S) as mean-centered predictors and PTSD symptoms (PCL-5) as the outcome. We also controlled for depression symptoms (DASS-D; mean-centered) and gender and examined potential interactions between gender and the OSIQ-O and OSIQ-S.

As was the case in Study 1, results were not affected by exclusion of OSIQ-O items that pertained to intrusive memory or the inclusion of age as a predictor (see the Supplemental Material).","df_osivq <- 
  df_clean %>% 
  select(deidentified_id_code, starts_with(""osivq"")) %>% 
  ### reverse items that are reverse coded
  mutate(across(ends_with(""_rev""), ~ 6-.)) %>% 
  rowwise() %>% 
  mutate( 
    ### averages across items, even if Ps are missing responses
    osivq_o = mean(c_across(contains(""_o"")), na.rm = T),
    osivq_s = mean(c_across(contains(""_s"")), na.rm = T),
    osivq_v = mean(c_across(contains(""_v"")), na.rm = T),
    ) %>% 
  mutate(
    ### replace NaNs with NAs
    across(
      c(osivq_o, osivq_s, osivq_v),
      ~ case_when(
        .x == ""NaN"" ~ NA,
        TRUE ~ .x,
        )
      )
    ) %>% 
  ungroup()

osiq_drop_items <- c(""osivq_33_o"", ""osivq_43_o"")

df_osivq <-
  df_osivq %>%
  ### calculate OSIVQ-O & OSIVQ-S difference score (+ve = more O, -ve = more S)
  mutate(osiq_diff_o_s = osivq_o - osivq_s) %>%
  ### calculate OSIVQ-O without items 22 and 28
  mutate(
    osiq_o_drop = rowMeans(
      select(
        ., starts_with(""osivq_"") & ends_with(""_o"") & !matches(osiq_drop_items)
        ),
      na.rm = TRUE,
      )
    ) %>% 
  mutate(
    ### replace NaNs with NAs
    osiq_o_drop = case_when(
      osiq_o_drop == ""NaN"" ~ NA,
      .default = osiq_o_drop,
      )
    )


dass_d_items <- c(""_3"", ""_5"", ""_10"", ""_13"", ""_16"", ""_17"", ""_21"")

df_clean <- 
  df_clean %>% 
  rowwise() %>% 
  mutate(pcl_5 = sum(across(starts_with(""pcl_5_"") & !contains(""timing"")))-20) %>% 
  mutate(
    pcl_5_cutoff = case_when(
      ### 33 cutoff (probable PTSD) according to Wortmann et al. (https://doi.org/10.1037/pas0000260)
      pcl_5 >= 33 ~ TRUE,
      pcl_5 < 33 ~ FALSE,
      )
    ) %>% 
  mutate(dass_d = sum(across(starts_with(""dass_"") & ends_with(dass_d_items)))) %>%  
  mutate(
    dass_d_cutoff1 = case_when(
      ### mild
      dass_d >= 5 ~ TRUE,
      dass_d < 5 ~ FALSE,
      ),
    dass_d_cutoff2 = case_when(
      ### moderate
      dass_d >= 7 ~ TRUE,
      dass_d < 7 ~ FALSE,
      ),
    dass_d_cutoff3 = case_when(
      ### severe
      dass_d >= 11 ~ TRUE,
      dass_d < 11 ~ FALSE,
      )
    ) %>% 
  ungroup()


df_joined %>% 
  filter(
    !is.na(pcl_5), !is.na(dass_d_cen),
    !is.na(osivq_o_cen), !is.na(osivq_s_cen), 
    !is.na(gender_clean),
    ) %>% 
  select(
    dass_d, osivq_o, osivq_s, pcl_5
    ) %>% 
  # nrow()
  rstatix::cor_mat() %>% 
  rstatix::cor_mark_significant()",unknown,,,
yeung,11,"In Study 2, the authors calculated a zero-order Pearson correlation between trait object imagery (OSIQ-O) and PTSD symptoms (PCL-5 total score) among undergraduates (n = 493, with correlation n likely 471 after exclusions). The correlation was positive and moderate (r = .28, p < .001), indicating that higher object imagery was associated with greater PTSD symptom severity.",Inference Specification,"Zero-order correlations with PTSD symptoms were r  = .28 for OSIQ-O (p  < .001) and r  = .08 for OSIQ-S ( p = .08), which were significantly different from each other (p  < .001).","df_joined %>% 
  filter(
    !is.na(pcl_5), !is.na(dass_d_cen),
    !is.na(osivq_o_cen), !is.na(osivq_s_cen), 
    !is.na(gender_clean),
    ) %>% 
  select(
    dass_d, osivq_o, osivq_s, pcl_5
    ) %>% 
  # nrow()
  rstatix::cor_mat() %>% 
  rstatix::cor_mark_significant()

plot_cor_object_pcl_5 <- 
  df_joined %>% 
  filter(
    !is.na(pcl_5), !is.na(dass_d_cen),
    !is.na(osivq_o_cen), !is.na(osivq_s_cen),
    !is.na(gender_clean),
    ) %>% 
  ggplot(data = ., aes(x = osivq_o, y = pcl_5)) + 
  scale_x_continuous(limits = c(1, 5), breaks = c(1:5)) + 
  scale_y_continuous(limits = c(0, 80)) +
  labs(x = ""Object Imagery (OSIQ-O)"",
       y = ""PTSD Symptoms (PCL-5)"") + 
  theme(text = element_text(size = 14),
        axis.title = element_text(face = ""bold"")) + 
  annotate(""text"", label = ""***"", size = 10,
           x = 5, y = Inf, 
           hjust = 0.8, vjust = 1.3) +
  annotate(""text"", label = ""r = .28"", size = 5,
           x = 4.7, y = Inf, 
           hjust = 0.35, vjust = 3) +
  geom_point(inherit.aes = TRUE,
             position = position_jitter(width = 0.2, height = 0.2, seed = 725),
             alpha = 0.4) +
  geom_smooth(method = lm, fullrange = TRUE, colour = ""red"", 
              size = 1, alpha = 0.3)

df_joined_cor <-
  df_joined %>% 
  filter(
    !is.na(pcl_5), !is.na(dass_d_cen),
    !is.na(osivq_o_cen), !is.na(osivq_s_cen),
    !is.na(gender_clean),
    ) %>% 
  select(pcl_5, osivq_o, osivq_s)

df_joined_cor %$% 
  cor.test(.$pcl_5, .$osivq_o)

df_joined_cor %$% 
  cor.test(.$pcl_5, .$osivq_s)

df_joined_cor %>% 
  as.data.frame() %>% 
  cocor::cocor(~pcl_5 + osivq_o | pcl_5 + osivq_s, data = .)",match,"The code computes significance tests for the correlations and their difference and annotates the correlation as highly significant, consistent with the paper’s reported p-values and inference. No conflicting inference criteria (e.g., different alpha levels) are evident between the paper and code.",,
yeung,12,"Also in Study 2, a zero-order Pearson correlation was computed between trait spatial imagery (OSIQ-S) and PTSD symptoms (PCL-5). This association was small and non-significant at the zero-order level (r = .08, p = .08), suggesting little overall linear relation before considering gender interactions.",Model Specification,"Zero-order correlations with PTSD symptoms were r  = .28 for OSIQ-O (p  < .001) and r  = .08 for OSIQ-S ( p = .08), which were significantly different from each other (p  < .001).","df_joined_cor <-
  df_joined %>% 
  filter(
    !is.na(pcl_5), !is.na(dass_d_cen),
    !is.na(osivq_o_cen), !is.na(osivq_s_cen),
    !is.na(gender_clean),
    ) %>% 
  select(pcl_5, osivq_o, osivq_s)

df_joined_cor %$% 
  cor.test(.$pcl_5, .$osivq_o)

df_joined_cor %$% 
  cor.test(.$pcl_5, .$osivq_s)",match,"The paper describes a zero-order correlation between PCL-5 and OSIQ-S, and the code computes a simple Pearson correlation between these two variables with no covariates. This aligns with the specified model type for the analysis.",,
yeung,12,"Also in Study 2, a zero-order Pearson correlation was computed between trait spatial imagery (OSIQ-S) and PTSD symptoms (PCL-5). This association was small and non-significant at the zero-order level (r = .08, p = .08), suggesting little overall linear relation before considering gender interactions.",Variable Specification,"Zero-order correlations with PTSD symptoms were r  = .28 for OSIQ-O (p  < .001) and r  = .08 for OSIQ-S ( p = .08), which were significantly different from each other (p  < .001).","df_joined_cor <-
  df_joined %>% 
  filter(
    !is.na(pcl_5), !is.na(dass_d_cen),
    !is.na(osivq_o_cen), !is.na(osivq_s_cen),
    !is.na(gender_clean),
    ) %>% 
  select(pcl_5, osivq_o, osivq_s)

...

df_joined_cor %$% 
  cor.test(.$pcl_5, .$osivq_s)
",match,"The code computes a zero-order correlation between PTSD symptoms (PCL-5) and spatial imagery (OSIQ-S), matching the variables described in the paper for this analysis.",,
yeung,12,"Also in Study 2, a zero-order Pearson correlation was computed between trait spatial imagery (OSIQ-S) and PTSD symptoms (PCL-5). This association was small and non-significant at the zero-order level (r = .08, p = .08), suggesting little overall linear relation before considering gender interactions.",Transformation Specification,Total scores reflecting object and spatial imagery are calculated by averaging the raw scores of all the items in each domain.,"df_osivq <- 
  df_clean %>% 
  select(deidentified_id_code, starts_with(""osivq"")) %>% 
  ### reverse items that are reverse coded
  mutate(across(ends_with(""_rev""), ~ 6-.)) %>% 
  rowwise() %>% 
  mutate( 
    ### averages across items, even if Ps are missing responses
    osivq_o = mean(c_across(contains(""_o"")), na.rm = T),
    osivq_s = mean(c_across(contains(""_s"")), na.rm = T),
    osivq_v = mean(c_across(contains(""_v"")), na.rm = T),
    ) %>% 
  mutate(
    ### replace NaNs with NAs
    across(
      c(osivq_o, osivq_s, osivq_v),
      ~ case_when(
        .x == ""NaN"" ~ NA,
        TRUE ~ .x,
        )
      )
    ) %>% 
  ungroup()",match,"The code computes OSIQ/OSIVQ domain scores by averaging item responses within each domain, consistent with the paper’s description of total scores as averages of all items in each domain. Additional steps like reverse-coding and handling missing data are not contradicted by the paper and do not alter this core transformation specification.",,
yeung,12,"Also in Study 2, a zero-order Pearson correlation was computed between trait spatial imagery (OSIQ-S) and PTSD symptoms (PCL-5). This association was small and non-significant at the zero-order level (r = .08, p = .08), suggesting little overall linear relation before considering gender interactions.",Inference Specification,"Zero-order correlations with PTSD symptoms were r  = .28 for OSIQ-O (p  <  .001) and r  = .08 for OSIQ-S ( p = .08), which were significantly different from each other (p  <  .001).","df_joined %>% 
  filter(
    !is.na(pcl_5), !is.na(dass_d_cen),
    !is.na(osivq_o_cen), !is.na(osivq_s_cen), 
    !is.na(gender_clean),
    ) %>% 
  select(
    dass_d, osivq_o, osivq_s, pcl_5
    ) %>% 
  # nrow()
  rstatix::cor_mat() %>% 
  rstatix::cor_mark_significant()
...
plot_cor_spatial_pcl_5 <-
  df_joined %>% 
  filter(
    !is.na(pcl_5), !is.na(dass_d_cen),
    !is.na(osivq_o_cen), !is.na(osivq_s_cen),
    !is.na(gender_clean),
    ) %>% 
  ggplot(data = ., aes(x = osivq_s, y = pcl_5)) + 
  scale_x_continuous(limits = c(1, 5), breaks = c(1:5)) + 
  scale_y_continuous(limits = c(0 ,80)) +
  labs(x = ""Spatial Imagery (OSIQ-S)"",
       y = ""PTSD Symptoms (PCL-5)"") +
  theme(text = element_text(size = 14),
        axis.title = element_text(face = ""bold"")) + 
  annotate(""text"", label = ""paste(italic(ns))"",
           parse = TRUE, size = 6,
           x = 5, y = Inf, 
           hjust = 0.7, vjust = 1.3) +
  annotate(""text"", label = ""r = .08"", size = 5,
           x = 4.7, y = Inf, 
           hjust = 0.35, vjust = 3) +
  geom_point(inherit.aes = TRUE,
             position = position_jitter(width = 0.2, height = 0.2, seed = 725),
             alpha = 0.4) +
  geom_smooth(method = lm, fullrange = TRUE,
              colour = ""red"", size = 1, alpha = 0.3)
...
df_joined_cor <-
  df_joined %>% 
  filter(
    !is.na(pcl_5), !is.na(dass_d_cen),
    !is.na(osivq_o_cen), !is.na(osivq_s_cen),
    !is.na(gender_clean),
    ) %>% 
  select(pcl_5, osivq_o, osivq_s)
...
df_joined_cor %$% 
  cor.test(.$pcl_5, .$osivq_s)",match,"Both paper and code use a standard significance test for the zero-order Pearson correlation and treat p = .08 as non-significant, consistent with an implicit α = .05 criterion. The code computes the correlation and p-value via cor.test and labels the result as non-significant, matching the paper’s inference description.",,
yeung,13,"The Study 2 authors compared the magnitudes of the OSIQ-O–PCL-5 and OSIQ-S–PCL-5 correlations using cocor to test whether the two dependent correlations differed. The correlation involving object imagery was significantly stronger than that involving spatial imagery (p < .001), reinforcing the distinct roles of these imagery modalities in relation to PTSD symptoms.",Model Specification,"Analyses were conducted in R (Version 4.2.2), including stats for linear regressions and correlations (R Core Team, 2022), cocor for testing significant differences among correlations (Diedenhofen & Musch, 2015), and rstatix for correlation matrices (Kassambara, 2023).","df_joined_cor <-
  df_joined %>% 
  filter(
    !is.na(pcl_5), !is.na(dass_d_cen),
    !is.na(osivq_o_cen), !is.na(osivq_s_cen),
    !is.na(gender_clean),
    ) %>% 
  select(pcl_5, osivq_o, osivq_s)

df_joined_cor %$% 
  cor.test(.$pcl_5, .$osivq_o)

df_joined_cor %$% 
  cor.test(.$pcl_5, .$osivq_s)

df_joined_cor %>% 
  as.data.frame() %>% 
  cocor::cocor(~pcl_5 + osivq_o | pcl_5 + osivq_s, data = .)",match,The code uses cocor to compare two dependent correlations exactly as described in the paper for testing differences between the OSIQ-O–PCL-5 and OSIQ-S–PCL-5 correlations.,,
yeung,13,"The Study 2 authors compared the magnitudes of the OSIQ-O–PCL-5 and OSIQ-S–PCL-5 correlations using cocor to test whether the two dependent correlations differed. The correlation involving object imagery was significantly stronger than that involving spatial imagery (p < .001), reinforcing the distinct roles of these imagery modalities in relation to PTSD symptoms.",Variable Specification,"Zero-order correlations with PTSD symptoms were r  = .28 for OSIQ-O (p  < .001) and r  = .08 for OSIQ-S ( p = .08), which were significantly different from each other (p  < .001).","```{r compare pcl osiq correlations, warning = F}
df_joined_cor <-
  df_joined %>% 
  filter(
    !is.na(pcl_5), !is.na(dass_d_cen),
    !is.na(osivq_o_cen), !is.na(osivq_s_cen),
    !is.na(gender_clean),
    ) %>% 
  select(pcl_5, osivq_o, osivq_s)

df_joined_cor %$% 
  cor.test(.$pcl_5, .$osivq_o)

df_joined_cor %$% 
  cor.test(.$pcl_5, .$osivq_s)

df_joined_cor %>% 
  as.data.frame() %>% 
  cocor::cocor(~pcl_5 + osivq_o | pcl_5 + osivq_s, data = .)
```",match,"The code uses PTSD symptoms (pcl_5) and the object and spatial imagery scores (osivq_o, osivq_s) as the variables in the two dependent correlations, matching the paper’s description of correlations between PCL-5 and OSIQ-O/OSIQ-S. The designation of variables as the two imagery predictors correlated with PTSD symptoms is consistent between the paper and the code.",,
yeung,13,"The Study 2 authors compared the magnitudes of the OSIQ-O–PCL-5 and OSIQ-S–PCL-5 correlations using cocor to test whether the two dependent correlations differed. The correlation involving object imagery was significantly stronger than that involving spatial imagery (p < .001), reinforcing the distinct roles of these imagery modalities in relation to PTSD symptoms.",Transformation Specification,"The Object-Spatial Imagery Questionnaire (OSIQ; Blajenkova et al., 2006) is a widely used self-report questionnaire assessing object imagery (the ability to vividly imagine specific details of an image, such as the color or shape of a specific object) and spatial imagery (the ability to imagine spatial transformations, such as mentally rotating an object, and visualizing using schematics), rated on a Likert scale from 1 to 5. Total scores reflecting object and spatial imagery are calculated by averaging the raw scores of all the items in each domain. … As in Study 1, the relationship between trait imagery and PTSD symptoms was assessed using a linear regression with object (OSIQ-O) and spatial imagery (OSIQ-S) as mean-centered predictors and PTSD symptoms (PCL-5) as the outcome. We also controlled for depression symptoms (DASS-D; mean-centered) and gender and examined potential interactions between gender and the OSIQ-O and OSIQ-S. … As was the case in Study 1, results were not affected by exclusion of OSIQ-O items that pertained to intrusive memory or the inclusion of age as a predictor (see the Supplemental Material).","df_osivq <- 
  df_clean %>% 
  select(deidentified_id_code, starts_with(""osivq"")) %>% 
  ### reverse items that are reverse coded
  mutate(across(ends_with(""_rev""), ~ 6-.)) %>% 
  rowwise() %>% 
  mutate( 
    ### averages across items, even if Ps are missing responses
    osivq_o = mean(c_across(contains(""_o"")), na.rm = T),
    osivq_s = mean(c_across(contains(""_s"")), na.rm = T),
    osivq_v = mean(c_across(contains(""_v"")), na.rm = T),
    ) %>% 
  mutate(
    ### replace NaNs with NAs
    across(
      c(osivq_o, osivq_s, osivq_v),
      ~ case_when(
        .x == ""NaN"" ~ NA,
        TRUE ~ .x,
        )
      )
    ) %>% 
  ungroup()
...

df_clean <- 
  df_clean %>% 
  rowwise() %>% 
  mutate(pcl_5 = sum(across(starts_with(""pcl_5_"") & !contains(""timing"")))-20) %>% 
  mutate(
    pcl_5_cutoff = case_when(
      ### 33 cutoff (probable PTSD) according to Wortmann et al. (https://doi.org/10.1037/pas0000260)
      pcl_5 >= 33 ~ TRUE,
      pcl_5 < 33 ~ FALSE,
      )
    ) %>% 
  mutate(dass_d = sum(across(starts_with(""dass_"") & ends_with(dass_d_items)))) %>%  
  mutate(
    dass_d_cutoff1 = case_when(
      ### mild
      dass_d >= 5 ~ TRUE,
      dass_d < 5 ~ FALSE,
      ),
    dass_d_cutoff2 = case_when(
      ### moderate
      dass_d >= 7 ~ TRUE,
      dass_d < 7 ~ FALSE,
      ),
    dass_d_cutoff3 = case_when(
      ### severe
      dass_d >= 11 ~ TRUE,
      dass_d < 11 ~ FALSE,
      )
    ) %>% 
  ungroup()
...

df_joined <-
  df_joined %>% 
  mutate(
    ### osivq_o
    osivq_o_cen = scale(osivq_o, scale = FALSE),
    osiq_o_drop_cen = scale(osiq_o_drop, scale = FALSE),
    ### osivq_s
    osivq_s_cen = scale(osivq_s, scale = FALSE),
    ### osivq_v
    osivq_v_cen = scale(osivq_v, scale = FALSE),
    ### phq_total
    dass_d_cen = scale(dass_d, scale = FALSE),
    ### osiq diff score
    osiq_diff_o_s_cen = scale(osiq_diff_o_s, scale = FALSE),
    ### age
    age_cen = scale(age, scale = FALSE),
    )
...

df_joined_cor <-
  df_joined %>% 
  filter(
    !is.na(pcl_5), !is.na(dass_d_cen),
    !is.na(osivq_o_cen), !is.na(osivq_s_cen),
    !is.na(gender_clean),
    ) %>% 
  select(pcl_5, osivq_o, osivq_s)

df_joined_cor %$% 
  cor.test(.$pcl_5, .$osivq_o)

df_joined_cor %$% 
  cor.test(.$pcl_5, .$osivq_s)

df_joined_cor %>% 
  as.data.frame() %>% 
  cocor::cocor(~pcl_5 + osivq_o | pcl_5 + osivq_s, data = .)
",match,"The code computes OSIQ object and spatial scores by averaging item responses and then mean-centers the relevant predictors exactly as described in the paper, and uses these untransformed totals for the correlation and cocor comparison, which is consistent with the reported analysis. No contradictory or additional unreported transformations affecting this correlation comparison are evident.",,
yeung,13,"The Study 2 authors compared the magnitudes of the OSIQ-O–PCL-5 and OSIQ-S–PCL-5 correlations using cocor to test whether the two dependent correlations differed. The correlation involving object imagery was significantly stronger than that involving spatial imagery (p < .001), reinforcing the distinct roles of these imagery modalities in relation to PTSD symptoms.",Inference Specification,"Zero-order correlations with PTSD symptoms were r  = .28 for OSIQ-O (p  < .001) and r  = .08 for OSIQ-S ( p = .08), which were significantly different from each other (p  < .001).","df_joined_cor <-
  df_joined %>% 
  filter(
    !is.na(pcl_5), !is.na(dass_d_cen),
    !is.na(osivq_o_cen), !is.na(osivq_s_cen),
    !is.na(gender_clean),
    ) %>% 
  select(pcl_5, osivq_o, osivq_s)

df_joined_cor %$% 
  cor.test(.$pcl_5, .$osivq_o)

df_joined_cor %$% 
  cor.test(.$pcl_5, .$osivq_s)

df_joined_cor %>% 
  as.data.frame() %>% 
  cocor::cocor(~pcl_5 + osivq_o | pcl_5 + osivq_s, data = .)",match,"The paper reports using cocor to test whether the two dependent correlations (OSIQ-O–PCL-5 vs. OSIQ-S–PCL-5) differ and interprets the resulting p-value, and the code implements exactly this cocor comparison without specifying any inference criterion beyond p-values, which is consistent with the paper. No conflicting alpha or alternative inferential rule is specified in either source.",,
yeung,14,"The primary Study 2 analysis was a multiple linear regression with PTSD symptoms (PCL-5 total) as the dependent variable and mean-centered depression (DASS-21 Depression subscale), gender, OSIQ-O, OSIQ-S, and the OSIQ-O × gender and OSIQ-S × gender interaction terms as predictors (n = 471). DASS-D showed a strong positive association (B = 1.98, β = 0.62, p < .001), OSIQ-O was significantly positively related to PTSD symptoms (B = 5.92, β = 0.21, p = .002), OSIQ-S had a significant negative main effect (B = −4.51, β = −0.15, p = .03), and there was a significant positive OSIQ-S × gender interaction (B = 7.33, β = 0.25, p = .002), with the model explaining 47% of the variance (R² = .47).",Model Specification,"Data analysis. As in Study 1, the relationship between trait imagery and PTSD symptoms was assessed using a linear regression with object (OSIQ-O) and spatial imagery (OSIQ-S) as mean-centered predictors and PTSD symptoms (PCL-5) as the outcome.","### subset with pcl_5, dass_d, osivq, and gender (men or women) data
df_joined_filter <- 
  df_joined %>% 
  filter(
    !is.na(pcl_5), !is.na(dass_d_cen), !is.na(gender_clean),
    !is.na(osivq_o_cen), !is.na(osivq_s_cen),
    )

### null model
mod_null <-
  df_joined_filter %>% 
  lm(pcl_5 ~ 1, 
     data = .)

### full model
mod_pcl_dass_d_osivq_gender <- 
  df_joined_filter %>% 
  lm(pcl_5 ~ dass_d_cen + 
       osivq_o_cen*gender_clean + 
       osivq_s_cen*gender_clean, 
     data = .)

### regression table
tab_model(
  mod_pcl_dass_d_osivq_gender,
  show.std = TRUE, show.se = TRUE,
  p.style = ""numeric_stars""
  )",match,"Both the paper and the code use a linear regression model with PTSD symptoms (PCL-5) as the dependent variable. The code implements this via R’s lm() function, consistent with the paper’s description of using linear regression.",,
yeung,14,"The primary Study 2 analysis was a multiple linear regression with PTSD symptoms (PCL-5 total) as the dependent variable and mean-centered depression (DASS-21 Depression subscale), gender, OSIQ-O, OSIQ-S, and the OSIQ-O × gender and OSIQ-S × gender interaction terms as predictors (n = 471). DASS-D showed a strong positive association (B = 1.98, β = 0.62, p < .001), OSIQ-O was significantly positively related to PTSD symptoms (B = 5.92, β = 0.21, p = .002), OSIQ-S had a significant negative main effect (B = −4.51, β = −0.15, p = .03), and there was a significant positive OSIQ-S × gender interaction (B = 7.33, β = 0.25, p = .002), with the model explaining 47% of the variance (R² = .47).",Variable Specification,"Data analysis. As in Study 1, the relationship between trait imagery and PTSD symptoms was assessed using a linear regression with object (OSIQ-O) and spatial imagery (OSIQ-S) as mean-centered predictors and PTSD symptoms (PCL-5) as the outcome. We also controlled for depression symptoms (DASS-D; mean-centered) and gender and examined potential interactions between gender and the OSIQ-O and OSIQ-S. ... Table 4. Regression Results for Imagery Versus Symptoms of Posttraumatic Stress Disorder in Undergraduates ... Note: Outcome is PCL-5 score. R2 = 0.47, n = 471. Continuous predictors (DASS-D, OSIQ-O, OSIQ-S) were mean-centered. DASS-D = Depression, Anxiety, Stress Scales Depression subscale; OSIQ-O = Object-Spatial Imagery Questionnaire Object subscale; OSIQ-S = Object-Spatial Imagery Questionnaire Spatial subscale.","### center numeric predictors for later regression models
df_joined <-
  df_joined %>% 
  mutate(
    ### osivq_o
    osivq_o_cen = scale(osivq_o, scale = FALSE),
    osiq_o_drop_cen = scale(osiq_o_drop, scale = FALSE),
    ### osivq_s
    osivq_s_cen = scale(osivq_s, scale = FALSE),
    ### osivq_v
    osivq_v_cen = scale(osivq_v, scale = FALSE),
    ### phq_total
    dass_d_cen = scale(dass_d, scale = FALSE),
    ### osiq diff score
    osiq_diff_o_s_cen = scale(osiq_diff_o_s, scale = FALSE),
    ### age
    age_cen = scale(age, scale = FALSE),
    )

### subset with pcl_5, dass_d, osivq, and gender (men or women) data
df_joined_filter <- 
  df_joined %>% 
  filter(
    !is.na(pcl_5), !is.na(dass_d_cen), !is.na(gender_clean),
    !is.na(osivq_o_cen), !is.na(osivq_s_cen),
    )

### null model
mod_null <-
  df_joined_filter %>% 
  lm(pcl_5 ~ 1, 
     data = .)

### full model
mod_pcl_dass_d_osivq_gender <- 
  df_joined_filter %>% 
  lm(pcl_5 ~ dass_d_cen + 
       osivq_o_cen*gender_clean + 
       osivq_s_cen*gender_clean, 
     data = .)",match,"The code specifies PCL-5 total as the outcome and includes mean-centered depression (DASS-D), gender, OSIQ-O, OSIQ-S, and the OSIQ-O × gender and OSIQ-S × gender interactions as predictors, consistent with the paper. The R formula using osivq_o_cen*gender_clean and osivq_s_cen*gender_clean implicitly includes the main effects and interaction terms as described.",,
